#{"t_start": 1685744597.0285227, "env_id": null}
r,l,t
10815,48,607.621771
10815,48,607.677622
-133315,153,607.860134
10649,47,607.92297
10815,48,607.98181
10815,48,608.043644
10815,48,608.099494
25307,84,608.206212
-23930,72,608.300957
16557,124,608.450556
10649,47,608.511366
-4142430,724,609.335165
10649,47,609.39304
10815,48,609.449885
-2685,48,609.513715
10815,48,609.573556
10815,48,609.635387
10815,48,609.691238
-1356032,391,610.135055
10649,47,610.193897
10815,48,610.253737
10815,48,610.307566
-8759446,1147,611.607121
-78399,105,611.741758
10649,47,611.800604
-2685,48,611.858455
10815,48,611.91829
10815,48,611.975137
10815,48,612.035975
10815,48,612.096812
10815,48,612.153661
10815,48,612.212501
10815,48,612.27135
10815,48,612.332189
-8749584,1265,613.761364
10664,47,613.832175
10815,48,613.891022
10815,48,613.951855
10815,48,614.014692
-4685,48,614.075525
10815,48,614.13337
10815,48,614.192214
10815,48,614.25305
10815,48,614.310895
25307,84,614.408635
10649,47,614.462464
-58912075,3125,618.017989
-31951,127,618.168586
-83085,168,618.371046
-855085,334,618.759979
10649,47,618.820846
-4744849,953,619.915918
42298,111,620.055545
10649,47,620.111395
10815,48,620.17323
10815,48,620.231072
10815,48,620.291913
10815,48,620.351753
-74813,73,620.443507
10649,47,620.504345
10815,48,620.56319
10815,48,620.622031
10815,48,620.681871
10815,48,620.742714
10815,48,620.804516
10815,48,620.869341
-4723533,957,621.965445
-3199742,804,622.897949
10654,47,622.957788
-3877335,920,624.010974
-138850,171,624.216425
10649,47,624.27826
10815,48,624.3391
10815,48,624.405919
-69498,198,624.634314
10644,47,624.693151
10815,48,624.75698
10815,48,624.816821
15803,125,624.96742
10649,47,625.024266
-777874,445,625.549862
10649,47,625.610699
10815,48,625.674529
10815,48,625.735366
10815,48,625.796206
10815,48,625.858038
10815,48,625.921869
10815,48,625.983702
10815,48,626.042545
10815,48,626.102386
10815,48,626.160231
-60757217,3205,629.855356
-31341,237,630.143585
10815,48,630.20941
10815,48,630.275234
10815,48,630.334077
10815,48,630.393918
10815,48,630.453758
10815,48,630.514594
-43090,193,630.739992
-471,88,630.846707
10815,48,630.907545
-17685,48,630.970376
10815,48,631.028226
-808648,274,631.354355
10664,47,631.417182
-17685,48,631.478023
10815,48,631.538857
10815,48,631.597703
21529,113,631.73633
10649,47,631.798165
10815,48,631.857008
-290736,320,632.229013
10649,47,632.28985
10815,48,632.351685
10815,48,632.410527
10815,48,632.470374
10815,48,632.530208
10815,48,632.591046
10815,48,632.650888
10815,48,632.714688
10815,48,632.77256
16052,125,632.922161
10649,47,632.980007
-177099,205,633.220361
10654,47,633.281202
10815,48,633.344033
10815,48,633.403871
10815,48,633.463715
10815,48,633.524551
10815,48,633.58539
-23117,73,633.674151
10649,47,633.739975
10815,48,633.800817
-3858378,819,634.747283
10649,47,634.806099
10815,48,634.866968
-30533,237,635.149209
10649,47,635.206059
10815,48,635.27388
10815,48,635.335711
-42185,48,635.393556
10815,48,635.454392
-116250,178,635.668821
10649,47,635.731653
10815,48,635.791493
10815,48,635.853333
10815,48,635.911173
10815,48,635.972011
10815,48,636.028859
-520987,356,636.443747
10649,47,636.502594
10815,48,636.562433
10815,48,636.618291
10815,48,636.677127
10815,48,636.736966
-2205105,684,637.550792
10649,47,637.612627
-23557,193,637.846003
10649,47,637.910832
10815,48,637.969673
24794,85,638.078382
10654,47,638.138222
-103585,74,638.23995
42939,110,638.375588
10644,47,638.440414
10815,48,638.502251
10815,48,638.562096
10815,48,638.624925
10815,48,638.682769
10815,48,638.743604
10815,48,638.805439
1515,74,638.900186
10644,47,638.960027
10815,48,639.023856
10815,48,639.08469
10815,48,639.147525
10815,48,639.211354
10815,48,639.271199
10815,48,639.337019
10815,48,639.39985
10815,48,639.455674
10815,48,639.512552
10815,48,639.572389
10815,48,639.634224
-62391,205,639.871592
10649,47,639.933429
10815,48,639.994262
10815,48,640.052107
16527,124,640.202706
-2697974,654,640.962678
10649,47,641.017527
10815,48,641.079363
10815,48,641.138205
-128793,244,641.435413
10649,47,641.501235
10815,48,641.561079
16219,125,641.711673
10649,47,641.777496
10815,48,641.834345
10815,48,641.893186
10815,48,641.957015
10815,48,642.017855
10815,48,642.079693
-656404,274,642.407813
10815,48,642.471642
-649381,507,643.058075
10649,47,643.120879
10815,48,643.181744
10815,48,643.244576
-103635,74,643.339323
-10932273,1145,644.66877
10644,47,644.731575
-162259,331,645.119565
10649,47,645.183395
-222965,195,645.415775
10649,47,645.478606
10815,48,645.541438
10815,48,645.601279
24626,85,645.709987
10654,47,645.770826
10815,48,645.831636
10815,48,645.895495
10815,48,645.958324
10815,48,646.018162
10815,48,646.079999
10815,48,646.147818
10815,48,646.208655
10815,48,646.268495
10815,48,646.327338
10815,48,646.389173
10815,48,646.449013
10815,48,646.511845
10815,48,646.567702
10815,48,646.626538
10815,48,646.689372
17620,111,646.822017
10644,47,646.885846
10815,48,646.945686
10815,48,647.005527
10815,48,647.062375
10815,48,647.121217
10815,48,647.184052
10815,48,647.245883
10815,48,647.306724
10815,48,647.366561
10815,48,647.430391
10815,48,647.490231
10815,48,647.556055
10815,48,647.615895
10815,48,647.67374
10815,48,647.738568
10815,48,647.800402
10815,48,647.858248
10815,48,647.920081
10815,48,647.973938
10815,48,648.033782
-863429,287,648.366887
10649,47,648.42972
10815,48,648.48956
-88075,154,648.679054
-31936,127,648.839627
10815,48,648.905448
10815,48,648.96828
10815,48,649.032111
10815,48,649.088958
-105255,75,649.190689
10644,47,649.246539
10815,48,649.304383
10815,48,649.364223
10815,48,649.428059
10815,48,649.489893
-311325,318,649.878848
10649,47,649.939686
-101656,73,650.032437
15886,124,650.186031
10649,47,650.248859
-157684989,5070,656.149091
10664,47,656.215916
15886,125,656.3715
10649,47,656.436331
-328489,277,656.765444
10649,47,656.829271
10815,48,656.889114
10815,48,656.950949
-1101943,280,657.278075
10649,47,657.341904
10815,48,657.402741
10815,48,657.460587
10815,48,657.522423
10815,48,657.583259
-609183,407,658.05799
-531226,206,658.313309
-51376,72,658.409052
25185,83,658.51477
10649,47,658.577602
-1011359,492,659.150073
10644,47,659.210909
10815,48,659.273748
-4083455,749,660.136437
25377,84,660.243156
10649,47,660.301995
-61081,205,660.555317
10649,47,660.62114
10815,48,660.684959
-1609201,474,661.228517
5354,184,661.452918
10649,47,661.515754
10815,48,661.572599
-130961,245,661.881773
10649,47,661.94261
-101656,73,662.033366
10649,47,662.091214
16219,125,662.248791
10649,47,662.310628
10815,48,662.370466
10815,48,662.428312
25063,85,662.540014
-4961320,826,663.501444
10649,47,663.566271
10815,48,663.625113
10815,48,663.686948
-2834,146,663.864474
10644,47,663.924314
10815,48,663.986145
10815,48,664.048981
-1307467,592,664.733155
10649,47,664.796984
10815,48,664.858821
-27592,239,665.141062
10815,48,665.205889
10815,48,665.261739
10815,48,665.324572
10815,48,665.386407
10815,48,665.449238
10815,48,665.511074
10815,48,665.574903
-552928,218,665.833213
10649,47,665.895047
10815,48,665.957883
10815,48,666.015729
2014,80,666.114461
10644,47,666.176296
10815,48,666.238131
10815,48,666.293981
10815,48,666.349832
10815,48,666.414659
10815,48,666.479487
-4185,48,666.537332
-285484,359,666.961198
10664,47,667.024031
10815,48,667.086865
10815,48,667.149694
10815,48,667.209532
10815,48,667.269379
10815,48,667.331209
-1325291,594,668.034332
10649,47,668.09617
-242903,285,668.43127
63295,151,668.615777
10644,47,668.672624
10815,48,668.732466
10815,48,668.797297
10815,48,668.863116
10815,48,668.925949
10815,48,668.986785
-103635,74,669.083527
10644,47,669.139377
-124749,216,669.39071
10649,47,669.456532
-13778,165,669.657992
10654,47,669.717836
10815,48,669.77867
-243939,188,669.996089
10649,47,670.063908
10815,48,670.12275
10815,48,670.186582
10815,48,670.244426
-321755,134,670.405995
10649,47,670.467828
-48715,73,670.563572
10649,47,670.624408
-122127287,4460,675.825511
10664,47,675.88934
10815,48,675.951174
10815,48,676.016999
10815,48,676.078833
10815,48,676.142663
10815,48,676.201503
10815,48,676.262343
-113985,113,676.402968
-283885,250,676.703165
10815,48,676.765002
10815,48,676.826838
10815,48,676.890668
10815,48,676.948512
39271,156,677.14299
10649,47,677.203829
10815,48,677.266659
-485,88,677.382348
16672,198,677.62171
10815,48,677.685545
10815,48,677.756351
-609099,405,678.229088
10654,47,678.295911
10815,48,678.356746
10815,48,678.420575
-2149718,719,679.25435
-17685,48,679.317181
-798801,368,679.744036
10664,47,679.803879
10815,48,679.865713
10815,48,679.927548
10815,48,679.992375
10815,48,680.055207
10815,48,680.118039
-15878499,1667,682.05985
10815,48,682.125674
24668,85,682.234383
10654,47,682.298213
10815,48,682.359051
10815,48,682.422885
10815,48,682.485716
10815,48,682.548547
10815,48,682.612374
10815,48,682.67521
10815,48,682.736045
10815,48,682.797878
10815,48,682.858714
-9949594,1389,684.469411
10649,47,684.528226
10815,48,684.588095
10815,48,684.648932
10815,48,684.709776
-1453630,409,685.191482
10649,47,685.251322
-718669,432,685.782903
10649,47,685.843739
10815,48,685.903576
10815,48,685.964416
10815,48,686.02722
10815,48,686.085094
10815,48,686.144933
10815,48,686.207766
10815,48,686.270597
10815,48,686.332432
10815,48,686.392272
-54264224,3030,689.943781
10649,47,690.011601
10815,48,690.078422
10815,48,690.140257
10815,48,690.202091
10815,48,690.264926
10815,48,690.323766
10815,48,690.388593
10815,48,690.449431
10815,48,690.510268
10815,48,690.572103
10815,48,690.637928
10815,48,690.695772
-215570,301,691.051822
10644,47,691.116648
10815,48,691.182475
10815,48,691.245304
10815,48,691.30315
10815,48,691.365982
10815,48,691.426819
10815,48,691.488652
10815,48,691.558468
10815,48,691.618312
10815,48,691.68014
10815,48,691.740979
10815,48,691.803818
10815,48,691.865646
-604205,404,692.346362
10649,47,692.411188
10815,48,692.471029
10815,48,692.533866
10815,48,692.599684
10815,48,692.660529
10815,48,692.724352
10815,48,692.78619
10815,48,692.846027
10815,48,692.909856
10815,48,692.972688
10815,48,693.032528
10815,48,693.09636
10815,48,693.156197
10815,48,693.220024
10815,48,693.281862
1839,77,693.382592
10649,47,693.444427
-1062827,428,693.955068
10815,48,694.016897
-1120446,384,694.475676
-17685,48,694.539505
10815,48,694.599342
10815,48,694.664168
-122669365,4462,699.995919
10649,47,700.061744
25527,84,700.169454
10649,47,700.232288
10815,48,700.299111
-13656,165,700.499574
-6621076,1080,701.75821
10664,47,701.827026
-125582,241,702.114259
25366,83,702.226958
10649,47,702.288796
10815,48,702.352624
10815,48,702.412462
10815,48,702.470307
10815,48,702.530147
10815,48,702.592979
10815,48,702.655811
-76385,74,702.746569
-1826731,472,703.309066
-12999,131,703.472629
10649,47,703.538455
25543,85,703.643177
10649,47,703.707007
10815,48,703.770836
10815,48,703.835659
10815,48,703.895499
10815,48,703.957333
87496,183,704.181734
10649,47,704.245564
10815,48,704.309393
10815,48,704.37023
25020,85,704.475948
10649,47,704.539777
10815,48,704.600614
10815,48,704.667437
-284931,173,704.874882
10664,47,704.937716
25063,85,705.044429
10649,47,705.106264
1811,77,705.204999
10644,47,705.267832
10815,48,705.325677
-200750,306,705.690699
10644,47,705.74852
10815,48,705.812376
10815,48,705.875209
10815,48,705.936046
10815,48,705.999876
18667,126,706.153465
10815,48,706.213305
10815,48,706.276137
10815,48,706.337972
-26920,76,706.436708
10644,47,706.496545
43464,112,706.638169
25301,85,706.745882
10649,47,706.808719
10815,48,706.871543
10815,48,706.932384
10815,48,706.992223
10815,48,707.055056
10815,48,707.117894
10815,48,707.177732
10815,48,707.24056
10815,48,707.305391
10815,48,707.364229
10815,48,707.425073
10815,48,707.487899
10815,48,707.548743
-131977,245,707.838964
40443,190,708.071347
10644,47,708.137166
10815,48,708.200995
10815,48,708.258846
10815,48,708.322668
10815,48,708.38251
10815,48,708.441351
-143617,149,708.620871
-202529,152,708.806375
10649,47,708.867213
10815,48,708.931043
-103585,74,709.02878
10644,47,709.085629
10815,48,709.148464
10815,48,709.207308
-265485,134,709.373862
16137,124,709.52845
10649,47,709.588259
10815,48,709.65012
10815,48,709.71395
10815,48,709.77778
10815,48,709.836622
10815,48,709.899455
-53819,199,710.142804
10649,47,710.203644
-68245,113,710.359226
10649,47,710.420063
10815,48,710.482895
10815,48,710.541735
-4992,96,710.661418
10644,47,710.725248
10815,48,710.787082
10815,48,710.850912
-131076773,4628,716.330269
10815,48,716.397091
10815,48,716.461918
25351,84,716.568637
10649,47,716.632466
10815,48,716.706265
10815,48,716.768099
-158709,268,717.094228
10644,47,717.153071
25455,85,717.26079
10649,47,717.32162
10815,48,717.382458
10815,48,717.443292
10815,48,717.509119
10815,48,717.57295
-23117,73,717.670688
-454057,184,717.89509
10644,47,717.95792
10815,48,718.017757
10815,48,718.082587
-137858,188,718.31796
10664,47,718.379797
10815,48,718.442625
10815,48,718.50745
10815,48,718.568289
10815,48,718.629129
10815,48,718.690961
10815,48,718.753793
10815,48,718.815625
-34320,107,718.952263
10644,47,719.015095
10815,48,719.07693
-1091140,353,719.502792
10649,47,719.570614
-15685,48,719.632449
10815,48,719.695277
10815,48,719.755118
10815,48,719.817951
10815,48,719.877795
10815,48,719.934637
10815,48,719.99747
-12221,165,720.195939
10649,47,720.261763
10815,48,720.318611
10815,48,720.379446
10815,48,720.440286
10815,48,720.500126
10815,48,720.559967
10815,48,720.618809
10815,48,720.681641
10815,48,720.744474
10815,48,720.807308
10815,48,720.864153
16052,125,721.021732
10649,47,721.083567
-56333,202,721.323924
10815,48,721.386757
27025,76,721.487488
10644,47,721.548325
10815,48,721.611156
10815,48,721.671995
10815,48,721.732835
-398284,135,721.897401
10815,48,721.960224
10815,48,722.026053
10815,48,722.089882
-118215,182,722.31727
10664,47,722.390073
10815,48,722.452914
10815,48,722.512748
10815,48,722.571591
10815,48,722.643399
10815,48,722.705233
10815,48,722.769063
10815,48,722.830901
10815,48,722.89273
10815,48,722.957559
10815,48,723.015409
-48764,73,723.10716
10649,47,723.169992
10815,48,723.233825
10815,48,723.294663
-52973,74,723.3914
-651,87,723.503101
10815,48,723.566931
10815,48,723.629763
10815,48,723.691598
-281194,245,723.993796
10654,47,724.058617
1325,114,724.199243
10815,48,724.261076
10815,48,724.320916
10815,48,724.380756
-2097043,538,725.011072
-26906,76,725.111802
10644,47,725.175638
-749037,373,725.620444
-4351,47,725.684272
10815,48,725.742119
42257,121,725.89471
-3856,47,725.959538
10815,48,726.024364
10815,48,726.084204
-3685,48,726.145042
10815,48,726.20887
-207224,113,726.353484
10649,47,726.411329
10815,48,726.478152
10815,48,726.538986
-103585,74,726.634731
24849,84,726.74045
10649,47,726.80428
-9485,165,727.009728
10815,48,727.073531
10815,48,727.136392
10815,48,727.194238
10815,48,727.255075
10815,48,727.315912
10815,48,727.378745
10815,48,727.438585
10815,48,727.500419
-4185,48,727.561257
10815,48,727.622066
10815,48,727.683929
10815,48,727.746762
10815,48,727.805604
10815,48,727.868437
10815,48,727.932266
10815,48,727.992105
10815,48,728.05394
10815,48,728.112783
-2736496,667,728.904673
10815,48,728.974481
10815,48,729.042301
10815,48,729.106128
10815,48,729.168963
-23485,113,729.309587
-4351,47,729.370423
10815,48,729.430266
10815,48,729.493094
10815,48,729.561911
10815,48,729.623745
10815,48,729.681591
15720,125,729.837179
-23283,72,729.92893
10649,47,729.998746
-2185,48,730.055591
10815,48,730.120418
10815,48,730.191229
-33555,107,730.32983
10649,47,730.394657
10815,48,730.455524
-56687,203,730.703859
-178840,95,730.829523
10644,47,730.898344
10815,48,730.959177
10815,48,731.018023
19795,126,731.177592
10815,48,731.24342
-31785,128,731.401
10815,48,731.467818
-612245,350,731.890687
-48832,72,731.984437
10649,47,732.047273
10815,48,732.109103
10815,48,732.169941
10815,48,732.231776
10815,48,732.288626
37575,159,732.479115
17087,125,732.645674
10815,48,732.707478
-48362,117,732.854113
10664,47,732.918939
10815,48,732.985758
10815,48,733.050588
10815,48,733.111425
10815,48,733.176252
10815,48,733.238092
-24648,160,733.441545
-4836,47,733.504375
46034,146,733.687882
10649,47,733.756703
24794,85,733.860426
10654,47,733.923257
10815,48,733.986087
10815,48,734.050915
10815,48,734.113746
-11509,164,734.32219
10649,47,734.384024
10815,48,734.446861
25571,84,734.555566
10649,47,734.617401
40945,118,734.766003
10649,47,734.828833
-23068,73,734.925577
10649,47,734.985418
10815,48,735.049247
10815,48,735.110084
10815,48,735.171971
10815,48,735.233806
10815,48,735.313566
10815,48,735.379417
10815,48,735.441252
-103635,74,735.543024
-3572560,597,736.259111
-3207073,805,737.267417
10654,47,737.32925
10815,48,737.388093
-203447,211,737.649395
24559,84,737.759102
10654,47,737.818943
10815,48,737.881774
10815,48,737.940617
10815,48,738.001454
10815,48,738.063289
10815,48,738.12612
25499,85,738.233834
10649,47,738.299658
10815,48,738.362493
10815,48,738.425322
10815,48,738.486159
10815,48,738.551983
10815,48,738.612818
10815,48,738.671663
10815,48,738.73649
10815,48,738.801317
10815,48,738.866144
10815,48,738.924986
10815,48,738.988816
10815,48,739.056641
10815,48,739.117481
-18166099,1593,740.999443
10649,47,741.068259
-438981,356,741.505091
10815,48,741.567927
10815,48,741.626767
10815,48,741.689601
10815,48,741.752431
10815,48,741.814271
10815,48,741.877098
10815,48,741.93694
10815,48,741.998772
10815,48,742.064599
10815,48,742.123437
10815,48,742.188267
10815,48,742.253093
-163527,106,742.386735
10644,47,742.450566
10815,48,742.513397
10815,48,742.576229
-3685,48,742.641056
-91955,152,742.83454
-31951,127,742.99112
10815,48,743.054951
10815,48,743.115788
10815,48,743.175627
10815,48,743.237462
10815,48,743.297302
10815,48,743.357143
10815,48,743.414961
10815,48,743.47782
10815,48,743.543644
10815,48,743.605479
10815,48,743.670278
10815,48,743.734134
10815,48,743.803948
10815,48,743.864785
-356985,288,744.213853
-9311,161,744.41432
24983,84,744.529011
10649,47,744.589848
10815,48,744.649691
10815,48,744.709529
10815,48,744.772358
-245685,248,745.075551
-92448,361,745.50241
10649,47,745.568233
10815,48,745.63306
10815,48,745.693904
-35945,114,745.834522
10815,48,745.894364
10815,48,745.954203
-57076,202,746.202539
10815,48,746.271354
10815,48,746.337179
10815,48,746.400024
10815,48,746.462845
10815,48,746.525675
10815,48,746.586513
-11627273,1329,748.198209
10649,47,748.26101
10815,48,748.327862
10815,48,748.390691
-438033,356,748.826528
10815,48,748.89235
10815,48,748.956181
-12930,164,749.159637
10654,47,749.224463
10815,48,749.290288
18219,125,749.45385
-485,88,749.567548
10815,48,749.631376
-327962,182,749.858768
-248092,186,750.091149
-125453,241,750.397329
10654,47,750.466147
10815,48,750.532966
10815,48,750.595798
10815,48,750.658631
10815,48,750.724454
10815,48,750.789281
10815,48,750.848124
10815,48,750.913949
-967467,338,751.329837
10644,47,751.39965
10815,48,751.460488
10815,48,751.524317
10815,48,751.588146
10815,48,751.649955
10815,48,751.710821
10815,48,751.776643
10815,48,751.84147
10815,48,751.90131
-274565084,6759,760.03657
10664,47,760.114334
-360260,205,760.381648
10654,47,760.445477
-460087,305,760.8484
10649,47,760.913226
10815,48,760.975062
10815,48,761.039889
10815,48,761.107708
24584,85,761.221406
1720,78,761.327121
10644,47,761.391945
-928121,474,761.98736
24428,84,762.094069
10654,47,762.160893
10815,48,762.225724
10815,48,762.287555
10815,48,762.350387
10815,48,762.415215
10815,48,762.477045
10815,48,762.536888
10815,48,762.598723
10815,48,762.662554
10815,48,762.72339
-17685,48,762.788217
17152,158,762.988681
10649,47,763.055502
10815,48,763.11634
10815,48,763.181168
10815,48,763.246991
-448116,313,763.636949
10649,47,763.698784
10815,48,763.759621
10815,48,763.821455
10815,48,763.886282
25844,73,763.982026
-49810010,2920,767.489653
-5380,148,767.686134
10644,47,767.752949
10815,48,767.817776
10815,48,767.881605
11422,79,767.985332
24171,84,768.095035
10654,47,768.158864
10815,48,768.221694
10815,48,768.283531
-9988152,1297,769.838379
10649,47,769.904201
44212,147,770.086714
10649,47,770.146553
10815,48,770.210383
10815,48,770.282162
10815,48,770.349015
10815,48,770.412844
-103535,74,770.512575
10644,47,770.577401
10815,48,770.638239
10815,48,770.702068
26580,76,770.801805
10644,47,770.855658
10815,48,770.917467
10815,48,770.980324
10815,48,771.044158
10815,48,771.103994
10815,48,771.163835
-61690,230,771.451068
-425301,273,771.787168
-103806,73,771.886908
10644,47,771.946742
10815,48,772.008579
10815,48,772.0764
10815,48,772.135238
10815,48,772.200068
10815,48,772.263899
10815,48,772.331714
10815,48,772.39355
10815,48,772.457378
10815,48,772.517221
10815,48,772.582045
-130915,246,772.911771
-38105,108,773.04841
10649,47,773.115225
10815,48,773.178059
10815,48,773.241889
10815,48,773.301729
10815,48,773.363564
10815,48,773.430386
10815,48,773.489228
10815,48,773.553057
45804,150,773.745544
10664,47,773.810369
10815,48,773.875197
10815,48,773.936033
-68764,263,774.254184
-52091,73,774.35193
10649,47,774.41276
10815,48,774.474595
10815,48,774.535432
10815,48,774.602254
10815,48,774.664088
10815,48,774.729913
-70309,157,774.924393
-512022,366,775.38018
10644,47,775.448963
10815,48,775.511823
10815,48,775.572663
10815,48,775.639482
10815,48,775.703311
10815,48,775.762154
10815,48,775.828975
10815,48,775.8948
26899,79,775.997525
-140461,114,776.139148
10664,47,776.198987
10815,48,776.267803
-221981,285,776.627841
10654,47,776.69566
10815,48,776.759489
10815,48,776.827308
10815,48,776.892138
10815,48,776.958956
10815,48,777.023782
10815,48,777.086617
10815,48,777.151441
10815,48,777.214274
10815,48,777.277106
10815,48,777.342937
-162904063,5230,783.689968
10649,47,783.76078
-3474040,827,784.754125
-646,87,784.872808
-11040,163,785.080254
-89479,129,785.259774
10649,47,785.315624
-9081,85,785.432313
10654,47,785.499134
10815,48,785.55698
10815,48,785.621806
10815,48,785.681619
10815,48,785.744478
40720,121,785.90106
10649,47,785.957908
-16685,48,786.025727
17803,125,786.194276
10815,48,786.256111
10815,48,786.320938
10815,48,786.388757
10815,48,786.453583
-295637,178,786.672001
10649,47,786.735829
25214,86,786.844539
10649,47,786.911361
-184845,114,787.056943
10664,47,787.118806
10815,48,787.181638
-485,88,787.292342
-68501,234,787.584562
10649,47,787.647394
-162981,309,788.032364
10649,47,788.097196
10815,48,788.158029
10815,48,788.222856
10815,48,788.28868
10815,48,788.350521
-1364959,554,789.031694
42311,110,789.177305
10644,47,789.243129
10815,48,789.307956
10815,48,789.368795
24584,85,789.484485
10654,47,789.545321
10815,48,789.612143
-76385,74,789.709882
10644,47,789.771716
10815,48,789.834549
10815,48,789.898377
10815,48,789.964202
24584,85,790.075904
10654,47,790.141728
10815,48,790.20656
-44551,189,790.437936
10649,47,790.507749
-359505,156,790.707218
-207027,112,790.854822
10649,47,790.915659
10815,48,790.976504
10815,48,791.045324
-23117,73,791.143052
10649,47,791.203889
-222463,285,791.557943
10654,47,791.62277
10815,48,791.683609
10815,48,791.748435
335,118,791.895043
10664,47,791.965853
10815,48,792.029683
10815,48,792.093512
10815,48,792.159337
10815,48,792.22516
10815,48,792.291982
10815,48,792.354814
10815,48,792.420639
10815,48,792.489458
10815,48,792.561262
10815,48,792.624094
-21815,154,792.826557
10815,48,792.89537
10815,48,792.963189
10815,48,793.030007
10815,48,793.088825
10815,48,793.149689
10815,48,793.214516
10815,48,793.278346
10815,48,793.343173
10815,48,793.407002
25106,85,793.516711
8685,83,793.626416
10649,47,793.690246
-11597,164,793.900683
10654,47,793.967504
10815,48,794.033329
10815,48,794.098155
10815,48,794.160989
10815,48,794.225814
-23635,245,794.534987
10664,47,794.600812
10815,48,794.664643
24794,85,794.776344
10654,47,794.835185
10815,48,794.90101
-94364,151,795.096488
10649,47,795.158325
16947,124,795.314904
10649,47,795.377735
10815,48,795.442563
10815,48,795.507389
10815,48,795.575208
10815,48,795.641032
10815,48,795.704835
-439485,356,796.13571
19005,125,796.297278
10815,48,796.364099
-52973,74,796.467823
10649,47,796.52866
-932366,471,797.099135
10649,47,797.166961
10815,48,797.232779
-485,88,797.34847
10815,48,797.411301
10815,48,797.47513
10815,48,797.53896
10815,48,797.60279
10815,48,797.66562
10815,48,797.725465
10815,48,797.788299
10815,48,797.852124
10815,48,797.911964
10815,48,797.977787
10815,48,798.038627
-207224,113,798.178252
10649,47,798.257041
10815,48,798.32087
10815,48,798.381708
10815,48,798.447538
-202363,153,798.638023
10649,47,798.704844
10815,48,798.768674
10815,48,798.832506
24419,85,798.943207
10654,47,799.006042
10815,48,799.069871
10815,48,799.131704
42603,120,799.290281
10649,47,799.349121
10815,48,799.413949
10815,48,799.47778
10815,48,799.543603
10815,48,799.604443
10815,48,799.669267
10815,48,799.734094
10815,48,799.795931
10815,48,799.861753
10815,48,799.926579
10815,48,799.985422
10815,48,800.052244
10815,48,800.118068
10815,48,800.179903
10815,48,800.246728
10815,48,800.311551
10815,48,800.371362
10815,48,800.437215
-48715,73,800.533957
10649,47,800.597789
10815,48,800.660618
10815,48,800.732429
10815,48,800.796256
-1344895,547,801.470454
10649,47,801.538278
10815,48,801.602108
-281649,178,801.824508
15014,126,801.986076
-25271,237,802.282284
10815,48,802.350104
10815,48,802.411937
-12573,164,802.621378
-81586,107,802.760008
10644,47,802.82381
10815,48,802.890659
10815,48,802.954494
-13820912,1468,804.758667
10649,47,804.827487
10815,48,804.891316
10815,48,804.958134
10815,48,805.023958
26383,73,805.117707
10649,47,805.183536
1811,77,805.285262
10644,47,805.346097
10815,48,805.412921
-58040,202,805.658262
10815,48,805.728076
25615,84,805.837784
10649,47,805.89962
60775,145,806.077144
10644,47,806.146959
10815,48,806.206797
10815,48,806.272621
42971,119,806.424216
10644,47,806.483059
-222729,138,806.657594
10649,47,806.721424
10815,48,806.78525
10815,48,806.851075
10815,48,806.911912
10815,48,806.977737
10815,48,807.044558
10815,48,807.11138
10815,48,807.17122
-485,88,807.289903
10815,48,807.352735
10815,48,807.415567
-17685,48,807.478373
-79697,147,807.662906
10649,47,807.72873
10815,48,807.791562
10815,48,807.854395
10815,48,807.918223
10815,48,807.986042
12643,198,808.236373
10649,47,808.296214
-23117,73,808.39695
10649,47,808.45878
42481,113,808.599404
10644,47,808.657248
10815,48,808.723073
10815,48,808.786903
10815,48,808.851729
10815,48,808.919548
-26289,75,809.018285
10649,47,809.085105
10815,48,809.147938
10815,48,809.214759
10815,48,809.280583
10815,48,809.344412
24576,86,809.464096
10654,47,809.527922
10815,48,809.594744
40376,227,809.882983
10649,47,809.952789
10815,48,810.013626
10815,48,810.080448
10815,48,810.145273
-192699,96,810.269939
10649,47,810.334767
10815,48,810.398595
10815,48,810.461428
10815,48,810.526226
1811,77,810.632969
10644,47,810.693806
10815,48,810.756639
-76535,74,810.852383
10644,47,810.912224
10815,48,810.979044
10815,48,811.045865
10815,48,811.11169
10815,48,811.174522
10815,48,811.250319
10815,48,811.313152
10815,48,811.375989
10815,48,811.438816
-993053,515,812.071125
10649,47,812.131963
10815,48,812.195793
10815,48,812.259624
10815,48,812.32143
10815,48,812.385287
10815,48,812.450113
10815,48,812.51494
-485,88,812.629633
10815,48,812.695457
10815,48,812.758292
-485,88,812.875975
10815,48,812.942796
10815,48,813.005629
25527,84,813.114338
10649,47,813.179165
-126992,241,813.476371
10649,47,813.547181
10815,48,813.610014
10815,48,813.670851
10815,48,813.739668
10815,48,813.804494
10815,48,813.868324
10815,48,813.929161
10815,48,813.993987
10815,48,814.058815
10815,48,814.118654
-991876,459,814.684144
10649,47,814.749967
10815,48,814.816789
10815,48,814.881616
10815,48,814.94744
10815,48,815.010272
10815,48,815.076096
10815,48,815.138927
10815,48,815.201761
10815,48,815.264591
-228172,129,815.43015
-103751,73,815.53088
10644,47,815.593715
10815,48,815.661531
-2185,48,815.728352
10815,48,815.795174
10815,48,815.858006
-124988,241,816.156181
10654,47,816.23497
10815,48,816.297831
10815,48,816.360659
10815,48,816.426487
10815,48,816.488322
10815,48,816.551156
