#{"t_start": 1685742080.982526, "env_id": null}
r,l,t
11149,47,171.23121
11315,48,171.307069
127607,397,171.829241
11315,48,171.904423
80537,261,172.313392
11144,47,172.382204
11315,48,172.457566
11315,48,172.533365
11315,48,172.604174
11315,48,172.677892
18595,73,172.787616
11149,47,172.855497
51025,155,173.071918
11144,47,173.139709
19236,73,173.246424
11149,47,173.323277
11315,48,173.400044
56724,242,173.74472
63872,243,174.090555
27145,76,174.196271
11144,47,174.265385
11315,48,174.339671
145245,360,174.809634
11144,47,174.883437
11315,48,174.953256
11315,48,175.026653
11315,48,175.101328
11315,48,175.174727
-42767,796,176.209819
88426,357,176.682222
25729,83,176.804397
11149,47,176.877765
16587,73,176.995059
27049,127,177.172616
11315,48,177.250406
58205,229,177.565372
78951,299,177.969918
20094,87,178.098576
59835,140,178.295584
11144,47,178.368388
11315,48,178.442225
11315,48,178.514517
11315,48,178.59135
11315,48,178.662599
11315,48,178.735406
11315,48,178.814194
11315,48,178.886973
11315,48,178.965789
20265,88,179.090019
11315,48,179.159834
21293,77,179.278518
21295,74,179.393184
11149,47,179.465614
11315,48,179.538419
11315,48,179.611704
82021,279,179.984613
11329,48,180.058458
26915,368,180.549449
43522,119,180.721395
20099,87,180.846416
11315,48,180.920266
11315,48,180.996063
37401,125,181.168688
11154,47,181.24648
16715,74,181.353396
11144,47,181.425308
46507,288,181.813473
11149,47,181.885281
11315,48,181.961051
52334,192,182.220391
69151,260,182.568492
11149,47,182.638299
11315,48,182.716091
237149,330,183.153711
50036,164,183.380115
40688,233,183.719626
11149,47,183.794816
11315,48,183.873605
43117,97,184.01024
-406,487,184.684628
11315,48,184.756437
11315,48,184.840493
11315,48,184.914296
-441326,1277,186.625865
11315,48,186.699667
11315,48,186.776462
11315,48,186.851261
11315,48,186.924153
24472,79,187.044868
11149,47,187.125652
90131,279,187.501813
11164,47,187.575619
20439,113,187.741802
11149,47,187.815964
11315,48,187.889337
11315,48,187.967191
79903,166,188.197262
9844,47,188.270226
11315,48,188.3444
11315,48,188.414876
11315,48,188.48628
11315,48,188.56169
11315,48,188.63726
11315,48,188.714026
11315,48,188.785866
11315,48,188.856673
11315,48,188.935462
-152949939,15949,210.13958
55639,178,210.406429
-2466606,2247,213.508512
35115,208,213.800873
24965,74,213.911734
-45556,607,214.721169
11315,48,214.796968
-325885,1008,216.118948
11315,48,216.195739
11315,48,216.269544
-6367935,3448,220.793326
48410,165,221.034947
11154,47,221.11128
-155496,866,222.260639
-235,488,222.916612
48624,215,223.214839
-28506,567,223.972528
11315,48,224.047839
72368,326,224.507641
11315,48,224.589421
-1902135,2008,227.205253
85636,215,227.504387
25349,84,227.637696
11149,47,227.723466
20153,272,228.09499
35679,125,228.274104
11315,48,228.349901
20610,675,229.240529
9849,47,229.314332
11315,48,229.38876
11315,48,229.466121
-140885,768,230.467906
35359,121,230.642635
24987,85,230.768492
11154,47,230.842194
11315,48,230.91503
108322,585,231.692035
73506,352,232.158365
11144,47,232.231772
11315,48,232.312085
11315,48,232.386919
24472,79,232.508593
11149,47,232.586382
11315,48,232.659197
11315,48,232.732515
11315,48,232.808155
70712,303,233.206121
11144,47,233.279957
11315,48,233.34977
24472,79,233.469447
26521,72,233.57673
30549,167,233.814656
11315,48,233.890272
11315,48,233.966664
11315,48,234.038507
11315,48,234.122397
11315,48,234.194775
11315,48,234.266583
56839,436,234.841229
11164,47,234.913793
19878,85,235.038592
20104,87,235.168273
59465,204,235.447091
11315,48,235.526573
11315,48,235.596453
11315,48,235.668262
11315,48,235.743095
11315,48,235.816895
11315,48,235.889701
11315,48,235.967493
11315,48,236.039301
44465,118,236.210361
11144,47,236.283218
27482,81,236.398909
11149,47,236.466728
11315,48,236.539534
11315,48,236.610344
87471,469,237.225569
27215,128,237.408082
21461,75,237.523781
11149,47,237.593596
11315,48,237.664402
11315,48,237.736211
34604,117,237.905294
11164,47,237.97511
11315,48,238.063846
11315,48,238.135398
41539,109,238.296572
77349,193,238.558017
34811,117,238.741735
-35056,407,239.312468
11315,48,239.386307
11315,48,239.465181
11315,48,239.540083
11315,48,239.612887
165185,387,240.153009
11315,48,240.228806
-1049829831,41506,295.823242
20265,88,295.960128
11315,48,296.032826
11315,48,296.109192
61993,133,296.305014
21158,73,296.42173
11149,47,296.50052
50069,163,296.730909
11149,47,296.811691
11315,48,296.883369
38636,125,297.062014
11315,48,297.139808
20265,88,297.276037
11315,48,297.346412
11315,48,297.420243
11315,48,297.500079
26527,74,297.611319
11149,47,297.687088
11315,48,297.75972
24811,77,297.878507
11144,47,297.944328
11315,48,298.004762
26935,77,298.101143
24828,85,298.204865
11154,47,298.263164
11315,48,298.324001
11315,48,298.385472
32274,127,298.539473
42069,127,298.693206
11144,47,298.750678
11315,48,298.809524
11315,48,298.869437
11315,48,298.925288
61105,140,299.095524
11144,47,299.156361
11315,48,299.215691
11315,48,299.281028
11315,48,299.33953
20265,88,299.449236
19236,73,299.538265
11149,47,299.596182
11315,48,299.655617
7415,48,299.716455
11315,48,299.776295
11315,48,299.834683
67359,134,299.994114
11144,47,300.053954
11315,48,300.113432
11315,48,300.17227
11315,48,300.232144
11315,48,300.293007
39937,161,300.483528
11149,47,300.542375
24437,77,300.637121
11149,47,300.695961
11315,48,300.754803
11315,48,300.815153
11315,48,300.873109
58643,159,301.064434
11315,48,301.128294
25843,86,301.240031
11149,47,301.298873
11315,48,301.365667
19334,73,301.462436
-110047,845,302.516098
32165,168,302.741856
11315,48,302.810643
20265,88,302.931463
11315,48,302.996288
67462,241,303.309404
11149,47,303.37423
11315,48,303.443047
11315,48,303.511864
-64435,648,304.354077
32165,168,304.584489
11315,48,304.657293
11315,48,304.726675
11315,48,304.795949
11315,48,304.869746
11315,48,304.938623
24540,109,305.108166
27374,98,305.250757
11149,47,305.322565
11315,48,305.395399
-901166,1473,307.30234
11149,47,307.380701
11315,48,307.459092
93540,316,307.885096
11149,47,307.967176
11315,48,308.041036
20265,88,308.17964
25939,84,308.302221
11149,47,308.364154
11315,48,308.443939
11315,48,308.518307
11315,48,308.599129
38802,125,308.780676
11315,48,308.856476
11315,48,308.936259
27215,128,309.116776
11315,48,309.191576
19865,408,309.723214
67560,239,310.042384
11144,47,310.123169
11315,48,310.195974
11315,48,310.274763
11315,48,310.350561
50327,284,310.725933
11154,47,310.79774
80215,361,311.271566
11149,47,311.344371
40851,113,311.499498
27044,127,311.675218
11315,48,311.742037
13865,74,311.847321
11144,47,311.916701
11315,48,311.986077
11315,48,312.059879
11315,48,312.135246
11315,48,312.20705
11315,48,312.283919
11315,48,312.35233
20265,88,312.476997
26027,84,312.591691
11149,47,312.659509
42325,114,312.811883
11164,47,312.884683
32165,168,313.106219
11315,48,313.180031
27262,77,313.286283
11144,47,313.357094
11315,48,313.428904
11315,48,313.501708
11315,48,313.571521
20265,88,313.697186
11315,48,313.76903
11315,48,313.843979
66805,273,314.20305
54609,130,314.399525
36241,112,314.561197
11164,47,314.635003
11315,48,314.716813
25063,80,314.840484
11144,47,314.91229
63830,482,315.54937
65484,135,315.740857
11149,47,315.814657
11315,48,315.885469
11315,48,315.965261
16765,88,316.093925
11315,48,316.161736
11315,48,316.231549
11315,48,316.300366
11315,48,316.372175
11315,48,316.441987
11315,48,316.513619
67056,171,316.749052
11149,47,316.81987
11315,48,316.889677
33214,107,317.043266
11149,47,317.107095
11315,48,317.175912
11315,48,317.246722
11315,48,317.318531
42395,166,317.545923
11315,48,317.61773
11315,48,317.686547
28926,106,317.831161
11149,47,317.900946
11315,48,317.976773
11315,48,318.052543
11315,48,318.130367
11315,48,318.204194
11315,48,318.282296
27715,114,318.441468
11164,47,318.502335
43429,170,318.734871
11144,47,318.806987
11315,48,318.878767
11315,48,318.956594
11315,48,319.033382
11315,48,319.104224
11315,48,319.176536
11315,48,319.259327
11315,48,319.331168
11315,48,319.403935
49425,188,319.658426
8394,47,319.727159
11315,48,319.79851
11315,48,319.874335
11315,48,319.946412
24335,73,320.052121
11149,47,320.118011
11315,48,320.192988
48288,165,320.443249
11154,47,320.51116
11315,48,320.592376
-277959,1082,322.034633
11315,48,322.112425
35115,208,322.399715
11315,48,322.474521
11315,48,322.546306
11315,48,322.627149
11315,48,322.701496
11315,48,322.780814
31965,328,323.2089
31965,328,323.634314
11315,48,323.704128
43805,118,323.866759
11149,47,323.939534
18595,73,324.043286
11149,47,324.112102
11315,48,324.183909
11315,48,324.2528
41777,120,324.419246
11149,47,324.491024
11315,48,324.559868
19024,74,324.660604
11149,47,324.736881
10815,448,325.372678
11315,48,325.4405
11315,48,325.516894
10815,448,326.160451
11315,48,326.231313
11315,48,326.305375
11315,48,326.373256
20265,88,326.503704
11315,48,326.570527
11315,48,326.641336
80685,362,327.129821
11329,48,327.206618
11315,48,327.285408
11315,48,327.360206
11315,48,327.440989
136645,284,327.847187
11159,47,327.915005
11315,48,327.993853
9765,48,328.067656
-41009,758,329.063538
20265,88,329.19821
11315,48,329.277566
58496,205,329.55591
24912,86,329.691547
11154,47,329.758372
11315,48,329.832202
11315,48,329.910999
24485,77,330.028717
11149,47,330.095534
11315,48,330.170334
11315,48,330.249156
11315,48,330.322989
20265,88,330.457197
56950,139,330.651673
11164,47,330.72149
26358,98,330.860653
11144,47,330.933459
11315,48,331.003808
43134,143,331.204455
33286,94,331.336182
11144,47,331.403564
11315,48,331.474699
32165,168,331.697075
83957,396,332.225236
11149,47,332.296205
11315,48,332.378597
11315,48,332.453737
11315,48,332.531659
11315,48,332.605543
45978,111,332.771103
11149,47,332.842909
11315,48,332.916684
11315,48,332.990487
35115,208,333.281768
21116,394,333.832743
11149,47,333.908564
11315,48,333.98237
11315,48,334.060344
11315,48,334.132182
25046,108,334.287812
34118,107,334.442461
11144,47,334.512289
11315,48,334.591077
11315,48,334.665849
11315,48,334.74065
11315,48,334.817476
11315,48,334.888283
11315,48,334.961165
11315,48,335.031964
11315,48,335.101777
11315,48,335.172153
11315,48,335.246953
11315,48,335.31571
25294,85,335.435523
11154,47,335.502344
32165,168,335.725686
27215,128,335.898999
11315,48,335.970777
11315,48,336.039621
24765,78,336.154317
11149,47,336.22413
27215,128,336.401654
9965,48,336.472466
11315,48,336.543278
33045,124,336.71741
64439,128,336.903879
57061,136,337.097049
16594,73,337.20875
11144,47,337.269089
11315,48,337.348944
11315,48,337.42128
11315,48,337.503658
11315,48,337.576564
11315,48,337.65528
71020,140,337.849971
11144,47,337.928316
11315,48,338.005119
11315,48,338.074933
11315,48,338.148708
20265,88,338.273433
11315,48,338.341254
11315,48,338.411096
11315,48,338.480909
20265,88,338.606124
11315,48,338.680923
20265,88,338.805586
26736,78,338.914301
16421,72,339.020016
11149,47,339.089665
11315,48,339.158487
11315,48,339.231287
11315,48,339.30267
47015,111,339.462477
11149,47,339.529334
37297,95,339.662015
57343,584,340.41727
11149,47,340.493416
11315,48,340.566253
11315,48,340.638655
24881,79,340.762984
11144,47,340.843279
11315,48,340.914422
11315,48,340.99026
11315,48,341.069049
11315,48,341.142417
25076,86,341.275063
11154,47,341.342881
11315,48,341.417684
11315,48,341.499463
35169,106,341.650091
11144,47,341.722905
11315,48,341.796704
11315,48,341.874499
11315,48,341.945337
11315,48,342.014157
21730,76,342.126887
11144,47,342.1967
11315,48,342.265514
11315,48,342.338323
11315,48,342.409564
11315,48,342.480419
11315,48,342.549781
11315,48,342.622618
45680,116,342.781166
11164,47,342.852005
11315,48,342.921361
35115,208,343.201329
11315,48,343.278124
9865,48,343.347617
11315,48,343.416993
11315,48,343.487804
11315,48,343.560609
37235,114,343.714532
11315,48,343.791358
11315,48,343.864231
11315,48,343.942022
11315,48,344.015822
11315,48,344.092617
11315,48,344.167417
11315,48,344.247259
11315,48,344.324054
11315,48,344.394401
20265,88,344.520096
92627,318,344.943562
11149,47,345.012378
11315,48,345.082191
21982,73,345.187476
11149,47,345.260278
-1613694441,51165,413.615367
11154,47,413.68917
11315,48,413.759978
11315,48,413.829794
11315,48,413.901363
11315,48,413.970119
11315,48,414.041994
11315,48,414.110087
11315,48,414.180897
11315,48,414.248716
16587,73,414.352439
20095,112,414.509021
11149,47,414.579832
11315,48,414.655601
11315,48,414.725445
9865,48,414.794259
11315,48,414.862077
11315,48,414.931892
11315,48,414.999715
11315,48,415.071518
11315,48,415.13834
11315,48,415.208153
17035,153,415.41563
9699,47,415.489432
33938,165,415.713369
33053,106,415.860975
21816,72,415.964503
-401,487,416.614765
-134682,1075,418.040521
11329,48,418.110335
11315,48,418.177154
11315,48,418.24697
11315,48,418.313791
11315,48,418.383605
42947,116,418.546174
11149,47,418.616982
35115,208,418.898229
11315,48,418.968045
11315,48,419.038889
11315,48,419.104274
32184,125,419.276848
13804,73,419.381662
11144,47,419.452973
11315,48,419.518826
11315,48,419.587642
38501,126,419.760213
11315,48,419.830025
11315,48,419.898379
-30994040,7514,429.936834
11149,47,430.004652
11315,48,430.07743
35115,208,430.358767
11315,48,430.425589
11315,48,430.497396
11315,48,430.564249
11315,48,430.637055
11315,48,430.703449
11315,48,430.775253
25714,86,430.894128
47272,164,431.120554
11154,47,431.191365
11315,48,431.257189
11315,48,431.327005
11315,48,431.395818
20265,88,431.521483
11315,48,431.588308
11315,48,431.659116
11315,48,431.726964
11315,48,431.796811
11315,48,431.863632
71727,279,432.24163
11144,47,432.308443
11315,48,432.375262
11315,48,432.446076
29248,107,432.599665
11149,47,432.670476
11315,48,432.737298
11315,48,432.806113
25955,85,432.919809
11149,47,432.990621
11315,48,433.057442
11315,48,433.127256
11315,48,433.194077
38155,165,433.420036
20099,87,433.543705
11315,48,433.610527
11315,48,433.681338
25649,85,433.802015
11149,47,433.869836
60841,195,434.133696
11149,47,434.199519
11315,48,434.272323
11315,48,434.341201
9865,48,434.414186
11315,48,434.480009
11315,48,434.55082
11315,48,434.617209
32685,153,434.827498
11149,47,434.890887
11315,48,434.958705
20265,88,435.084368
11315,48,435.153185
11315,48,435.21855
11315,48,435.290359
11315,48,435.35818
11315,48,435.424567
22881,95,435.560769
27044,127,435.741287
11315,48,435.810859
11315,48,435.876683
11315,48,435.947061
11315,48,436.015877
11315,48,436.084693
-7398849,3765,441.073615
11154,47,441.143429
11315,48,441.217232
11315,48,441.285081
11315,48,441.358372
11315,48,441.424197
11315,48,441.494048
11315,48,441.561354
11315,48,441.632708
11315,48,441.70055
11315,48,441.772353
11315,48,441.839175
11315,48,441.916939
11315,48,441.983789
11315,48,442.055597
11315,48,442.122419
37564,125,442.299944
11154,47,442.366765
11315,48,442.438573
11315,48,442.505396
11315,48,442.575211
11315,48,442.644025
11315,48,442.716833
20265,88,442.8405
24965,74,442.946253
20094,87,443.06693
11315,48,443.137741
11315,48,443.205558
11315,48,443.27637
11315,48,443.343749
42430,108,443.495346
34546,100,443.634971
44308,163,443.860369
11149,47,443.929185
38242,101,444.067815
11144,47,444.136631
11315,48,444.206446
11315,48,444.274263
25294,85,444.397494
39168,123,444.569638
11149,47,444.636432
11315,48,444.707242
11315,48,444.776089
11315,48,444.845903
11315,48,444.914281
11315,48,444.983192
11315,48,445.052008
11315,48,445.121821
43068,118,445.29037
11149,47,445.358757
21730,76,445.467461
11144,47,445.53129
11315,48,445.600674
11315,48,445.666493
11315,48,445.738301
11315,48,445.806121
11315,48,445.876961
11315,48,445.94478
11315,48,446.013599
11315,48,446.080417
11315,48,446.151228
24960,85,446.268075
11154,47,446.336882
25091,78,446.448587
11144,47,446.517406
-22721,593,447.297175
57830,161,447.515591
11164,47,447.5874
11315,48,447.657213
11315,48,447.729052
8565,48,447.797899
11315,48,447.869707
11315,48,447.936529
11315,48,448.006346
18595,73,448.107074
43062,103,448.255241
11144,47,448.325055
11315,48,448.391911
11315,48,448.463714
11315,48,448.52954
11315,48,448.598357
11315,48,448.665176
11315,48,448.734991
11315,48,448.801811
11315,48,448.871627
11315,48,448.939444
70445,194,449.203738
11164,47,449.272553
27215,128,449.453071
11315,48,449.522421
11315,48,449.592234
11315,48,449.662048
9865,48,449.72887
44251,138,449.921357
27049,127,450.096886
11315,48,450.165702
11315,48,450.236513
11315,48,450.305329
11315,48,450.376139
27215,128,450.552266
31684,113,450.708879
11315,48,450.784676
11315,48,450.853972
11315,48,450.923843
11315,48,450.989667
36065,248,451.324315
58486,141,451.522352
11149,47,451.585187
11315,48,451.655997
11315,48,451.723812
11315,48,451.79363
11315,48,451.866469
11315,48,451.936276
19285,73,452.041994
11149,47,452.105823
20265,88,452.23049
11315,48,452.303296
20265,88,452.426966
11315,48,452.504758
52643,205,452.78557
11315,48,452.855383
25939,84,452.975637
11149,47,453.038553
11315,48,453.109365
11315,48,453.175219
11315,48,453.244181
16765,74,453.351525
11144,47,453.418481
11315,48,453.489292
31301,124,453.655847
11149,47,453.720673
11315,48,453.788492
39905,109,453.942082
13744,73,454.0478
11144,47,454.118613
11315,48,454.185431
45052,206,454.458701
11154,47,454.528516
11315,48,454.60132
11315,48,454.670142
11315,48,454.740947
11315,48,454.809768
42017,121,454.981306
11144,47,455.049124
11315,48,455.119934
68694,285,455.498924
11154,47,455.571148
11315,48,455.639965
11315,48,455.706786
42585,193,455.965574
20099,87,456.109189
11315,48,456.177007
11315,48,456.24682
11315,48,456.314639
11315,48,456.386447
72645,284,456.779161
11149,47,456.848977
11315,48,456.915798
11315,48,456.986433
11315,48,457.055306
11315,48,457.125125
42855,135,457.310892
25086,84,457.428576
11154,47,457.496956
44289,165,457.724349
11149,47,457.792166
20265,88,457.919826
27215,128,458.093361
11315,48,458.164172
21933,73,458.267895
29097,116,458.429465
11144,47,458.498252
11315,48,458.569655
29061,115,458.729229
11149,47,458.803064
11315,48,458.870883
11315,48,458.9397
11315,48,459.008518
11315,48,459.084313
11315,48,459.150137
88195,206,459.429953
37447,192,459.702226
11149,47,459.773036
11315,48,459.843847
95741,223,460.145042
11149,47,460.211371
20265,88,460.340028
22048,86,460.4627
72954,360,460.944413
20099,87,461.068648
11315,48,461.138433
36065,248,461.473351
11315,48,461.546158
11315,48,461.61619
11315,48,461.685003
11315,48,461.755813
11315,48,461.822936
11315,48,461.891782
42963,119,462.055345
11149,47,462.125159
99985,205,462.401019
68484,244,462.729142
11315,48,462.799953
11315,48,462.870768
11315,48,462.937585
24837,85,463.061255
11154,47,463.125172
11315,48,463.194987
11315,48,463.26081
32165,168,463.49311
47505,166,463.728081
11315,48,463.799883
11315,48,463.865708
31815,208,464.147981
11315,48,464.218794
11315,48,464.28861
11315,48,464.356426
11315,48,464.42624
32019,125,464.599778
11154,47,464.667595
11315,48,464.735415
11315,48,464.806225
11315,48,464.874041
25757,86,464.995725
31761,153,465.204161
25745,84,465.327863
24799,73,465.431586
11144,47,465.5014
11315,48,465.569218
57924,206,465.847474
10065,48,465.917285
11315,48,465.984112
24965,74,466.094875
20094,87,466.214555
11315,48,466.284368
27381,79,466.395103
11144,47,466.462921
39780,126,466.634493
9865,48,466.705212
11315,48,466.771036
11315,48,466.841847
11315,48,466.907675
32165,168,467.144603
11315,48,467.216412
11315,48,467.284228
11315,48,467.354876
33143,125,467.532402
78570,366,468.014115
11144,47,468.083934
11315,48,468.155737
11315,48,468.228948
11315,48,468.299758
11315,48,468.368572
53292,158,468.589392
42652,116,468.759345
20099,87,468.883437
11315,48,468.954247
7265,48,469.024061
11315,48,469.090884
11315,48,469.161322
27215,128,469.334934
57731,194,469.595266
11164,47,469.664117
21982,73,469.76983
35206,149,469.973319
11144,47,470.037148
20265,88,470.171825
11315,48,470.237652
11315,48,470.307466
11315,48,470.376279
11315,48,470.448088
27215,128,470.622625
11315,48,470.689442
20265,88,470.812119
11315,48,470.883954
11315,48,470.954736
11315,48,471.022583
52801,141,471.217069
11149,47,471.285879
11315,48,471.352701
20265,88,471.478371
20265,88,471.603034
11315,48,471.670882
8465,48,471.74269
37276,110,471.891292
66716,282,472.269562
11149,47,472.335383
34321,107,472.486977
24823,85,472.609652
11154,47,472.675477
11315,48,472.746287
11315,48,472.814104
11315,48,472.882924
27215,128,473.057027
11315,48,473.125838
11315,48,473.196621
25851,84,473.313901
48241,148,473.519349
11149,47,473.58617
37061,300,473.990091
36704,99,474.131713
11149,47,474.196542
11315,48,474.267857
11315,48,474.33567
67341,140,474.52616
76117,155,474.738594
27044,127,474.917117
24465,114,475.069708
11144,47,475.139521
11315,48,475.210332
11315,48,475.277716
27065,74,475.386429
34849,106,475.532039
11144,47,475.600886
56111,199,475.874692
11144,47,475.940516
20265,88,476.067037
20265,88,476.188684
11315,48,476.259531
26839,77,476.368768
25012,112,476.52538
27049,127,476.698947
11315,48,476.769758
11315,48,476.836579
11315,48,476.907391
11315,48,476.973214
11315,48,477.045022
11315,48,477.110409
46272,221,477.411923
20094,87,477.53301
11315,48,477.604877
18759,75,477.71016
11149,47,477.778977
32165,168,478.005694
11315,48,478.072546
11315,48,478.140364
11315,48,478.21125
11315,48,478.278995
11315,48,478.349805
11315,48,478.417624
25851,84,478.538302
60775,244,478.86044
11315,48,478.930254
11315,48,478.995115
20265,88,479.120808
11315,48,479.186604
11315,48,479.255446
11315,48,479.323265
11315,48,479.39408
11315,48,479.460898
11315,48,479.532709
63673,150,479.736732
27068,78,479.85043
11144,47,479.918248
11315,48,479.990056
8465,48,480.056883
64086,200,480.327156
11144,47,480.393996
11315,48,480.464804
11315,48,480.532598
11315,48,480.602473
11315,48,480.669295
11315,48,480.736123
19236,73,480.841864
24960,84,480.957555
37466,126,481.132661
11315,48,481.207455
11315,48,481.274279
11315,48,481.340754
42325,114,481.500428
11164,47,481.574237
76491,174,481.81462
25833,84,481.938288
11149,47,482.007104
51295,166,482.232072
11315,48,482.301882
11315,48,482.372691
52853,156,482.583133
11149,47,482.654941
11315,48,482.723751
9815,48,482.793568
11315,48,482.85939
20265,88,482.983061
-235,488,483.629334
21294,113,483.787307
11149,47,483.858304
11315,48,483.925159
11315,48,483.996967
11315,48,484.077755
11315,48,484.148308
11315,48,484.215132
11315,48,484.286946
11315,48,484.354474
16865,88,484.483191
11315,48,484.549021
106473,359,485.036718
20099,87,485.156396
11315,48,485.225218
25649,85,485.349451
32654,118,485.511014
11144,47,485.580827
11315,48,485.64765
25823,85,485.770325
11149,47,485.837142
11315,48,485.906956
11315,48,485.973777
32165,168,486.206156
11315,48,486.276604
11315,48,486.344423
11315,48,486.409223
11315,48,486.477557
11315,48,486.545408
11315,48,486.614328
11315,48,486.682169
11315,48,486.752076
11315,48,486.818404
11315,48,486.888248
11315,48,486.954669
112320,329,487.395679
11149,47,487.464527
27215,128,487.641054
11315,48,487.710867
11315,48,487.785667
86899,169,488.017021
21992,73,488.118777
11149,47,488.188591
11315,48,488.254416
11315,48,488.325226
11315,48,488.39305
11315,48,488.463888
11315,48,488.5327
11315,48,488.60451
43355,194,488.864817
11159,47,488.931642
20265,88,489.056306
11315,48,489.123124
11315,48,489.18892
27215,128,489.363482
11315,48,489.436287
11315,48,489.502111
11315,48,489.570928
11315,48,489.637749
25692,85,489.763512
11149,47,489.826345
11315,48,489.896155
21763,77,490.005865
27044,127,490.181907
11315,48,490.25075
11315,48,490.31757
25488,113,490.476147
11149,47,490.543938
11315,48,490.610788
49628,158,490.827209
11149,47,490.895001
11315,48,490.96834
39413,124,491.143977
59350,144,491.344053
27049,127,491.518376
11315,48,491.589186
62400,245,491.924804
11154,47,491.990625
11315,48,492.058448
11315,48,492.130255
11315,48,492.196107
20265,88,492.320778
25563,85,492.444447
25817,83,492.55914
11149,47,492.628953
65639,168,492.856346
27049,127,493.033869
11315,48,493.103685
64114,134,493.284736
11144,47,493.351562
49454,166,493.581608
11315,48,493.652349
11315,48,493.720197
50313,206,494.000025
11315,48,494.068842
11315,48,494.136659
11315,48,494.206473
35115,208,494.487721
20265,88,494.614384
11315,48,494.684228
11315,48,494.751049
11315,48,494.821889
21933,73,494.921626
42824,147,495.130066
20094,87,495.252303
20265,88,495.378964
11315,48,495.444789
11315,48,495.517595
11315,48,495.584416
62061,226,495.887611
11144,47,495.956423
11315,48,496.025235
11315,48,496.096079
11315,48,496.161906
11315,48,496.232714
34467,108,496.385309
38666,147,496.586768
11144,47,496.651594
11315,48,496.718417
11315,48,496.790224
11315,48,496.858046
11315,48,496.928853
11315,48,496.996672
11315,48,497.068488
43536,165,497.288892
25526,84,497.409167
11149,47,497.478949
11315,48,497.545801
11315,48,497.615615
11315,48,497.680441
11315,48,497.74929
11315,48,497.817109
20265,88,497.944768
38602,125,498.12728
41054,129,498.305804
11144,47,498.376587
11315,48,498.447422
11315,48,498.515246
19118,95,498.651909
11144,47,498.717732
11315,48,498.788543
11315,48,498.855366
11315,48,498.922748
11315,48,498.99162
35015,288,499.381124
11315,48,499.449883
11315,48,499.516156
11315,48,499.588961
11315,48,499.655787
11315,48,499.727591
11315,48,499.793416
61711,142,499.994207
9694,47,500.061086
11315,48,500.128848
11315,48,500.196693
11315,48,500.266513
11315,48,500.335896
11315,48,500.403711
11315,48,500.474521
11315,48,500.541347
11315,48,500.610692
11315,48,500.677518
11315,48,500.747282
11315,48,500.814668
11315,48,500.884486
20265,88,501.00826
11315,48,501.078073
11315,48,501.153908
20265,88,501.276286
11315,48,501.3461
11315,48,501.413918
10065,48,501.48473
11315,48,501.553545
53594,201,501.825819
11149,47,501.893643
11315,48,501.961463
20265,88,502.086122
11315,48,502.151947
11315,48,502.220764
11315,48,502.288581
-43080,685,503.198712
11315,48,503.267528
11315,48,503.339337
11315,48,503.406162
11315,48,503.477967
11315,48,503.544788
11315,48,503.609614
11315,48,503.680426
11315,48,503.748244
75617,255,504.096875
11149,47,504.164867
20265,88,504.292096
11315,48,504.359479
11315,48,504.428304
11315,48,504.496114
20265,88,504.623772
40039,95,504.755392
11144,47,504.825233
11315,48,504.895051
11315,48,504.963435
11315,48,505.035431
20265,88,505.159242
35115,208,505.441256
11315,48,505.512068
11315,48,505.578889
11315,48,505.648703
60597,155,505.857142
11149,47,505.926959
11315,48,505.992785
11315,48,506.063594
11315,48,506.130415
11315,48,506.202223
11315,48,506.269611
32165,168,506.497565
37345,126,506.677649
68997,192,506.943937
27049,127,507.116476
11315,48,507.184295
11315,48,507.250481
20265,88,507.378141
11315,48,507.448953
11315,48,507.51677
25399,113,507.675346
11149,47,507.747154
11315,48,507.81753
11315,48,507.885346
11315,48,507.957285
11315,48,508.025103
11315,48,508.091451
11315,48,508.160254
25886,86,508.28125
64362,445,508.875161
11315,48,508.945971
24811,77,509.057646
11144,47,509.121503
11315,48,509.188324
11315,48,509.2621
11315,48,509.329946
56276,150,509.53839
11315,48,509.606238
11315,48,509.67562
11315,48,509.744436
41374,120,509.910993
20099,87,510.034229
11315,48,510.104043
126989,343,510.560821
11149,47,510.631632
11315,48,510.70344
11315,48,510.770462
11315,48,510.84227
-28335,568,511.589346
37368,165,511.81474
20104,87,511.945394
11315,48,512.015208
31641,109,512.178358
11144,47,512.250166
11315,48,512.31602
11315,48,512.387829
11315,48,512.455647
35115,208,512.747867
32923,125,512.920967
34949,207,513.199321
18365,88,513.324985
11315,48,513.39779
11315,48,513.465611
11315,48,513.536427
11315,48,513.604238
11315,48,513.675051
11315,48,513.741871
11315,48,513.812681
11315,48,513.881497
20715,154,514.102051
27044,127,514.275584
11315,48,514.347395
20265,88,514.474057
11315,48,514.544868
11315,48,514.612686
11315,48,514.682498
106699,206,514.963748
11144,47,515.034559
25126,85,515.15524
155166,263,515.506298
11164,47,515.572123
60964,137,515.765187
11144,47,515.832041
11315,48,515.899832
11315,48,515.968675
20265,88,516.092876
11315,48,516.16173
25532,86,516.284965
20104,87,516.410631
11315,48,516.480443
11315,48,516.547264
35115,208,516.834526
32165,168,517.063913
27215,128,517.243154
11315,48,517.313968
11315,48,517.379788
11315,48,517.44661
11315,48,517.513433
215791,546,518.236649
27064,127,518.417599
20265,88,518.544261
11315,48,518.614075
11315,48,518.680317
