#{"t_start": 1685731503.1320486, "env_id": null}
r,l,t
27215,128,600.414752
59623,159,600.66511
58883,154,600.910454
55425,436,603.455626
48000,164,603.697008
32004,167,603.945317
35115,208,604.254518
108025,304,604.709276
32806,125,604.914755
20099,87,605.056347
70400,323,605.553045
39946,152,605.79939
40014,124,606.001849
21413,75,606.129479
-1134618,2232,613.162713
34949,207,613.484825
11315,48,613.561647
51991,196,613.843893
27049,127,614.033357
11315,48,614.111185
47461,204,614.423344
34949,207,614.746453
20265,88,614.885083
27215,128,615.082583
25807,84,615.219217
9649,47,615.299004
32165,168,615.561304
11315,48,615.643086
27215,128,615.850503
20265,88,615.995116
49915,154,618.125451
64664,260,618.507429
33002,125,618.693933
11149,47,618.763718
20265,88,618.897388
11315,48,618.974156
27843,81,619.094832
11144,47,619.168663
11315,48,619.243463
11315,48,619.319232
37798,119,619.501772
63843,216,619.831862
27049,127,620.028372
11315,48,620.110147
11315,48,620.185944
11315,48,620.262711
11315,48,620.342499
11315,48,620.420318
11315,48,620.49811
36053,115,620.685611
60450,203,620.999771
11149,47,621.080554
20265,88,621.223174
62199,365,623.623758
32958,444,624.264019
11154,47,624.335826
11315,48,624.40866
56524,205,624.714845
20104,87,624.86046
89443,165,625.114774
11144,47,625.195561
20265,88,625.334188
39126,153,625.573547
32583,124,625.773015
20099,87,625.923612
25606,85,626.062241
11149,47,626.137041
36065,248,628.401988
32165,168,628.647333
25911,85,628.777957
34949,207,629.082144
20265,88,629.217809
20265,88,629.351424
21933,73,629.460133
20099,87,629.590783
32165,168,629.838123
20265,88,629.975783
25294,85,630.114414
32462,106,630.280939
20094,87,630.417575
112649,332,630.917264
11144,47,630.999055
11315,48,631.082825
27215,128,633.160273
20265,88,633.299871
11315,48,633.373703
27034,113,633.541257
20099,87,633.673901
11315,48,633.748701
62693,148,633.967117
20099,87,634.099762
50719,164,634.354083
20099,87,634.493715
27215,128,634.690158
11315,48,634.769971
-27210989,7116,650.966689
20099,87,652.982303
11315,48,653.061065
64149,146,653.285493
74098,225,653.616609
11149,47,653.691409
25735,85,653.823056
65986,211,654.138187
11144,47,654.221962
11315,48,654.301749
25126,85,654.432399
34905,101,654.590007
25724,83,654.723649
11149,47,654.803436
33055,125,654.999912
11149,47,655.080696
51733,139,655.307095
116692,245,655.687047
20094,87,655.825705
26935,77,655.949373
26809,77,656.080994
36395,110,658.124562
11744,73,658.235265
123253,545,659.023162
20099,87,659.156804
11315,48,659.237587
42709,167,659.496897
25274,87,659.636492
11154,47,659.712315
20265,88,659.850949
11315,48,659.930706
27071,78,660.056399
11149,47,660.133166
11315,48,660.210985
24472,79,660.335624
22623,76,660.460319
19119,72,660.579971
31935,124,660.779438
34025,117,660.96996
11149,47,661.04872
11315,48,661.128533
11315,48,663.092285
110321,259,663.472243
11149,47,663.548068
76203,193,663.838293
21718,72,663.947001
11149,47,664.019779
40321,106,664.181347
11144,47,664.254154
20265,88,664.387824
42615,120,664.5733
20099,87,664.722901
25939,84,664.853579
34689,95,665.006171
25861,83,665.139814
20099,87,665.276423
26837,113,665.455969
-285763423,21821,718.486228
11149,47,718.565046
11315,48,718.64281
11315,48,718.721599
11315,48,718.797398
11315,48,718.875189
11315,48,718.953009
64890,185,719.252211
25591,85,719.389813
84682,183,719.673085
26229,84,719.813709
42199,107,719.983256
20099,87,720.122883
11315,48,720.208653
18595,73,720.342293
25613,84,722.354918
-98370105,12923,752.704815
20099,87,752.839426
-1214292,1958,757.59375
11149,47,757.668522
20265,88,757.814162
11315,48,757.893947
11315,48,757.976698
20265,88,758.11735
-5544946,3505,767.059455
11149,47,767.135225
25851,84,767.262883
25685,83,767.387578
11149,47,767.46537
11315,48,767.543162
26027,84,767.669796
11149,47,767.742629
38436,125,767.927107
11149,47,768.00091
34644,161,768.235314
85102,339,768.74991
50245,165,769.005255
11149,47,769.085042
11315,48,769.166824
11315,48,769.245584
41694,245,771.509564
78707,189,771.795798
36871,153,772.025187
25692,85,772.154838
20099,87,772.287484
11315,48,772.363283
53987,140,772.574688
11149,47,772.651512
11315,48,772.736285
20265,88,772.873918
22163,74,772.992599
81062,307,773.453369
20114,87,773.596986
20265,88,773.733591
-7109920,3879,783.207274
27049,127,783.407767
20265,88,783.548363
42631,102,783.708934
32223,124,783.902417
25662,84,784.041075
25701,84,784.177709
45192,204,784.501816
11154,47,786.455622
73434,199,786.747841
38418,125,786.932319
11315,48,787.014103
28004,80,787.137799
24218,76,787.255484
11149,47,787.333249
13915,74,787.452957
11144,47,787.529752
25999,85,787.663398
11149,47,787.742187
37519,126,787.935667
11154,47,788.012435
-30740964,7583,806.77233
11149,47,806.846104
20265,88,806.977753
43249,117,807.153312
11149,47,807.239083
26967,74,807.354775
-165222622,16684,847.031744
25983,84,847.169377
11149,47,847.243151
60669,245,847.624133
11149,47,847.705943
27215,128,847.911394
11315,48,847.993175
11315,48,848.072935
48358,159,848.333269
11144,47,848.414052
33407,125,850.496485
20099,87,850.632123
31965,328,851.104862
25126,85,851.233517
20104,87,851.36716
43753,146,851.583582
49781,376,852.130123
25701,84,852.265758
24869,85,852.40339
11154,47,852.48218
11315,48,852.559973
41683,112,852.7375
11149,47,852.819252
11315,48,852.897043
20265,88,853.038664
9865,48,853.119476
11315,48,853.201258
11315,48,853.285034
11315,48,853.369807
27215,128,853.57127
11315,48,855.529038
32165,168,855.774382
11315,48,855.850179
11315,48,855.926974
20265,88,856.059591
11315,48,856.136419
11315,48,856.20922
20265,88,856.346852
27215,128,856.53934
11315,48,856.615135
11315,48,856.692928
24911,113,856.861449
11149,47,856.934282
11315,48,857.007088
11315,48,857.082885
11315,48,857.155692
11315,48,857.232476
11315,48,857.312272
88344,164,857.565595
11149,47,857.643388
11315,48,857.724174
59421,260,858.124074
11149,47,858.205887
-1016265,1685,862.573215
21778,77,862.699847
11144,47,862.784649
-1645931,2144,867.842106
21782,72,867.960818
25773,83,868.102439
20099,87,868.242035
27420,161,868.493392
20114,87,870.509013
33556,108,870.669577
11144,47,870.741389
11315,48,870.817155
11315,48,870.892953
84747,397,871.471407
60375,244,871.826486
13594,73,871.939184
20099,87,872.073826
59685,245,872.451787
20099,87,872.590416
35115,208,872.918567
39729,111,873.098088
20094,87,873.238683
-127299483,14997,910.433288
24933,84,910.563967
18434,72,910.677664
58744,241,911.044682
18844,73,911.164335
32349,233,911.520383
11144,47,911.602195
24919,85,911.73484
32004,167,912.004092
25199,86,912.143719
11154,47,912.223506
35115,208,912.541682
77965,267,914.837547
53674,205,915.14772
20265,88,915.284325
20265,88,915.418994
59648,141,915.632423
39629,125,915.819919
11315,48,915.900678
118994,248,916.282686
11149,47,916.360451
11315,48,916.438242
42031,148,916.663668
58547,243,917.027696
27049,127,917.236143
32165,168,917.498438
40045,105,917.667984
11149,47,917.748768
11315,48,917.832544
32165,168,919.970829
57176,440,920.609097
25830,153,920.835492
20099,87,920.971128
32165,168,921.223482
36065,248,921.607456
34613,155,921.848811
76060,392,922.446188
20099,87,922.589831
66958,218,922.936905
201566,536,925.593776
42181,118,925.769335
11144,47,925.844134
30998,866,927.129699
11149,47,927.212477
55020,246,927.594457
53004,278,929.925201
20094,87,930.066823
-77943,938,931.460128
57373,193,931.757333
11149,47,931.844101
11315,48,931.923861
75470,239,932.292873
11149,47,932.376678
21461,75,932.498324
53435,196,932.802539
58367,204,935.006649
20265,88,935.140292
21982,73,935.251994
65626,278,935.65791
11144,47,935.732709
11315,48,935.805514
52636,237,936.161563
19910,112,936.340059
34849,287,936.772901
32718,137,936.990349
20099,87,937.138948
139168,284,937.574758
27059,127,937.77622
51045,465,940.368321
103727,234,940.70639
24997,84,940.832082
15619,334,941.329753
20114,87,941.467385
20265,88,941.611998
19865,408,942.235332
11315,48,942.316088
27215,128,942.527553
32165,168,942.793812
25606,85,942.934465
44649,163,945.069759
11149,47,945.14453
27215,128,945.33203
35115,208,945.641233
11315,48,945.715033
68155,183,945.986308
20099,87,946.118955
20265,88,946.25257
54814,140,946.46104
20094,87,946.603658
27215,128,946.804124
23042,359,947.346646
55208,632,950.189077
30895,272,950.585989
35899,247,950.962013
11315,48,951.043765
20265,88,951.182423
24871,86,951.328035
27054,127,951.523484
95140,524,952.311408
123393,259,952.708318
34949,207,953.031482
30080,438,955.574687
36170,192,955.866904
11149,47,955.952648
51265,165,956.200011
11315,48,956.284789
20265,88,956.42339
46401,164,956.670763
20104,87,956.813375
11315,48,956.892164
36065,248,957.274144
11315,48,957.355897
21827,478,958.102929
29516,112,960.157441
20099,87,960.294047
93380,309,960.74088
79291,355,961.267445
86458,232,961.620529
112576,295,962.066338
54898,158,962.317638
26540,74,962.436322
21295,74,962.556031
20099,87,962.696653
11315,48,962.778436
42267,110,962.954963
38218,125,963.155428
20099,87,965.166055
32165,168,965.417387
42876,142,965.62782
66722,224,965.963895
20099,87,966.093578
32165,168,966.344904
17015,88,966.493507
27215,128,966.691973
11315,48,966.773758
32165,168,967.033065
67968,325,967.530709
11154,47,967.610495
11315,48,967.691306
20265,88,967.830933
11315,48,967.916704
39629,113,968.094229
52459,277,970.393059
128515,510,971.132083
50461,156,971.366485
11149,47,971.441257
44311,164,971.701591
27049,127,971.901057
11315,48,971.9868
36065,248,972.364789
40649,111,972.541345
64330,283,972.983165
32004,167,975.134417
20265,88,975.27105
25939,84,975.397712
11149,47,975.472486
32620,125,975.658021
74923,225,975.988136
20114,87,976.129757
72263,458,976.79099
27044,127,976.995444
27553,155,977.242784
66059,242,977.622767
86187,214,977.955848
27834,113,978.139386
19236,73,980.145031
11149,47,980.216806
20265,88,980.35347
75360,169,980.599811
60609,204,980.900978
39745,273,981.306894
34564,562,982.140665
25397,84,982.284309
35899,247,982.657285
26839,77,982.783974
11149,47,982.863761
114597,398,985.352112
11149,47,985.426912
35115,208,985.730102
42105,266,986.121056
11144,47,986.196855
27215,128,986.393301
58291,202,986.705498
20099,87,986.848087
27215,128,987.048579
48415,157,987.291899
11149,47,987.371714
49499,158,987.623044
51001,203,987.937204
25861,83,988.075833
37920,125,988.274299
11315,48,990.233068
11315,48,990.31086
-162415,1068,991.863683
11164,47,991.944496
45365,165,992.202805
32085,126,992.404268
40265,204,992.722387
20104,87,992.866005
36065,248,993.249979
11315,48,995.203784
20265,88,995.340422
100227,359,995.862996
26027,84,995.993646
20099,87,996.126319
21615,114,996.296864
27044,127,996.489352
21515,114,996.663883
27044,127,996.865344
20265,88,997.009958
25867,85,997.14659
18649,87,997.285224
26115,84,997.421858
84107,186,997.707095
11315,48,997.789876
35015,288,998.243634
33089,124,1000.320112
52410,131,1000.53055
27049,127,1000.719046
42904,240,1001.09302
38120,165,1001.345345
42318,118,1001.523902
11149,47,1001.601689
11315,48,1001.676461
76015,361,1002.219009
70070,325,1002.709727
25294,85,1002.849354
35632,196,1003.160528
20099,87,1003.300149
49331,166,1005.419458
39115,113,1005.59003
63849,273,1005.991928
25033,85,1006.1256
32004,167,1006.384878
36065,248,1006.755914
81811,356,1007.293449
20099,87,1007.440058
11315,48,1007.518848
12760,606,1010.308423
20265,88,1010.447047
34944,113,1010.6156
73309,399,1011.199041
27064,127,1011.396485
76957,461,1012.091655
11149,47,1012.169447
11315,48,1012.250231
66611,141,1012.469645
73388,199,1012.788793
51533,239,1013.159774
51259,190,1015.359895
43192,108,1015.525451
20094,87,1015.659124
31965,328,1016.135845
37158,125,1016.323347
-18628017,5840,1030.612164
18429,72,1030.723864
48427,165,1030.970178
20265,88,1031.105817
20265,88,1031.238462
35115,208,1031.557636
33177,124,1031.751091
56309,157,1031.994442
32801,124,1032.189919
11149,47,1032.272726
24482,73,1032.393405
80805,255,1032.790342
58273,179,1033.07159
20099,87,1035.125109
335872,612,1036.019684
11149,47,1036.099499
27215,128,1036.288994
25929,86,1036.420642
20099,87,1036.565255
20265,88,1036.705878
144781,386,1037.293308
32014,167,1037.552616
42426,193,1037.858797
40371,232,1038.223828
53778,145,1040.315233
11149,47,1040.394023
16815,74,1040.504727
20094,87,1040.638371
55219,403,1041.232782
90232,196,1041.520983
46830,163,1041.761369
20104,87,1041.899001
35115,208,1042.222138
69645,394,1042.819541
11149,47,1042.902321
81919,231,1045.142334
11149,47,1045.221125
66687,207,1045.525311
11149,47,1045.600082
59174,246,1045.958127
25955,85,1046.091796
20099,87,1046.236413
11315,48,1046.312179
26915,368,1046.860742
58622,205,1047.182852
27215,128,1047.385313
118123,357,1047.927862
11315,48,1048.009645
42903,117,1048.213099
92065,269,1050.493035
37514,155,1050.722429
11144,47,1050.799217
44321,165,1051.039548
53479,205,1051.343734
35899,247,1051.715768
35115,208,1052.033917
25178,113,1052.211443
11149,47,1052.290233
11315,48,1052.370021
11315,48,1052.450803
27215,128,1052.65127
11315,48,1052.734048
17715,88,1052.874671
27215,128,1053.07713
11315,48,1053.159909
24433,73,1053.279589
90430,399,1055.742005
11329,48,1055.819801
26043,85,1055.949454
-16207751,5711,1070.08867
24910,85,1070.218325
42985,119,1070.40283
35114,213,1070.713001
25606,85,1070.84465
38335,125,1071.032149
25779,85,1071.161804
20099,87,1071.299407
66095,241,1071.665428
20099,87,1071.808077
47713,204,1072.116224
46319,194,1072.415452
11164,47,1072.4992
79056,338,1073.029783
27229,128,1075.113225
20265,88,1075.246869
11315,48,1075.321669
47987,151,1075.550059
41784,226,1075.88616
73494,199,1076.190346
57269,283,1076.628177
46082,154,1076.87053
20265,88,1077.010157
27305,98,1077.166738
73393,234,1077.530764
68225,177,1077.821987
40544,284,1080.137799
132827,458,1080.810999
34245,119,1080.994509
34949,207,1081.305677
99633,319,1081.790382
-457868,1318,1085.6521
256953,550,1086.480886
11149,47,1086.558678
11315,48,1086.639461
25955,85,1086.770113
20099,87,1086.909739
17715,88,1087.054354
11315,48,1087.14112
106006,243,1087.515121
53231,188,1087.814322
11144,47,1087.898098
87466,231,1090.138116
40108,206,1090.455269
83118,300,1090.893099
33050,123,1091.076609
56065,158,1091.319958
56407,144,1091.541367
51430,481,1092.26244
11315,48,1092.344222
46808,135,1092.560643
185591,1167,1096.164014
48571,155,1096.392403
11149,47,1096.47219
38726,153,1096.712548
26749,367,1097.280031
20265,88,1097.433622
20265,88,1097.583221
37033,126,1097.78568
111722,314,1100.155353
11149,47,1100.234143
20265,88,1100.366817
37961,120,1100.542347
25989,94,1100.688956
34944,207,1100.997103
11315,48,1101.072902
11315,48,1101.1487
11315,48,1101.221533
11315,48,1101.297302
74737,171,1101.55564
45789,206,1101.872792
26873,147,1102.103149
11144,47,1102.188947
11315,48,1102.267738
11315,48,1102.349519
55428,284,1102.784329
27054,127,1102.993769
35115,208,1105.200871
32165,168,1105.45519
59429,159,1105.689592
46826,165,1105.938897
32004,167,1106.192221
116665,310,1106.648032
67053,213,1106.982138
34877,107,1107.163626
11144,47,1107.245408
27215,128,1107.447894
27215,128,1107.65035
32165,168,1107.916614
68644,175,1108.199883
24830,84,1110.222467
20104,87,1110.356109
11315,48,1110.431907
34387,117,1110.604446
48613,243,1110.959498
271941,775,1112.120394
11149,47,1112.203175
21982,73,1112.325845
64514,241,1112.695858
11315,48,1112.777639
37806,165,1113.035948
11149,47,1113.121719
47292,166,1115.266986
32548,153,1115.498368
189711,684,1116.505677
71480,188,1116.789917
7483,484,1117.550884
20099,87,1117.691508
53803,185,1117.983727
11149,47,1118.064511
18765,88,1118.20713
11315,48,1118.288911
31726,255,1120.558851
27044,127,1120.755326
13594,73,1120.869023
34949,207,1121.173209
39245,124,1121.358715
38939,124,1121.546213
41749,193,1121.854389
11144,47,1121.934176
11315,48,1122.01496
11315,48,1122.093749
58345,208,1122.429852
38990,123,1122.627324
50801,163,1122.885633
41663,119,1123.076124
11149,47,1123.1599
11315,48,1123.239687
18634,85,1123.37732
98831,501,1126.062151
64853,272,1126.466071
11149,47,1126.544861
11315,48,1126.622654
25126,85,1126.757294
11154,47,1126.836082
75157,479,1127.572115
11149,47,1127.661876
32165,168,1127.929161
27215,128,1128.139599
113903,306,1130.502343
85294,180,1130.766638
11149,47,1130.843404
11315,48,1130.921196
25076,86,1131.052872
11154,47,1131.125678
45964,153,1131.36404
50429,163,1131.603401
37191,125,1131.791869
56232,156,1132.028265
11149,47,1132.111044
25274,87,1132.250673
20104,87,1132.389273
40180,125,1132.581791
48951,162,1132.829126
29822,112,1133.01161
43825,154,1133.26596
20099,87,1133.406583
32165,168,1133.664892
11315,48,1135.62765
21461,75,1135.745339
80129,190,1136.028549
11149,47,1136.106371
27215,128,1136.298853
48571,155,1136.535225
34849,287,1136.962053
20265,88,1137.09769
47424,152,1137.333062
26744,367,1137.901542
20265,88,1138.04619
67679,305,1138.533885
62179,363,1140.957407
60505,245,1141.313426
11149,47,1141.392246
20265,88,1141.535858
105770,206,1141.856003
49775,157,1142.105337
34949,207,1142.426478
27215,128,1142.630934
40828,313,1143.119599
24705,85,1143.259254
20104,87,1143.398851
48892,159,1143.659184
25768,83,1143.803771
71480,232,1146.017881
64395,187,1146.303091
11149,47,1146.382877
32101,125,1146.571403
-896,433,1147.235628
20094,87,1147.375254
71747,234,1147.734295
25657,84,1147.872896
11149,47,1147.950688
13965,74,1148.079345
57295,233,1148.439412
34964,207,1148.769532
104391,192,1150.946712
20094,87,1151.080355
20265,88,1151.219979
48532,165,1151.464326
37994,164,1151.71366
21646,76,1151.832315
20094,87,1151.965986
25851,84,1152.100626
39674,124,1152.300094
20265,88,1152.442713
41298,119,1152.6342
27049,127,1152.833667
27215,128,1153.039119
11315,48,1153.119876
20265,88,1153.2705
53505,365,1153.821029
11315,48,1153.903808
49266,165,1156.031129
27049,127,1156.227598
27465,74,1156.345257
31994,167,1156.594617
48821,159,1156.831983
66004,365,1157.375502
27215,128,1157.585968
25240,86,1157.729556
11154,47,1157.807377
66157,200,1158.118544
40074,404,1158.746866
20265,88,1158.892477
11315,48,1158.971238
48590,159,1161.094595
50418,205,1161.406757
56066,187,1161.689001
11149,47,1161.762806
47002,205,1162.07397
74487,189,1162.360213
52854,160,1162.608519
26614,72,1162.735179
38447,156,1162.97856
27049,127,1163.182014
76051,306,1163.652756
51769,153,1163.91007
29173,97,1164.071638
11144,47,1166.026413
36065,248,1166.392407
11315,48,1166.471225
20265,88,1166.606833
20265,88,1166.740505
58429,467,1167.427668
35899,247,1167.790698
32087,156,1168.050005
11149,47,1168.128798
20265,88,1168.27241
46395,151,1168.510773
94811,256,1168.909704
48373,160,1171.050986
11329,48,1171.13177
32574,113,1171.30827
11164,47,1171.3821
27215,128,1171.570569
35115,208,1171.884757
36065,248,1172.277708
20265,88,1172.415341
38986,120,1172.606827
11144,47,1172.686587
41167,205,1173.002769
16421,72,1173.118461
71677,262,1173.525345
27049,127,1173.725842
37728,125,1173.923311
251919,695,1176.832535
34849,287,1177.256403
20265,88,1177.405006
46092,205,1177.719169
27054,127,1177.91963
11315,48,1178.000414
11315,48,1178.081172
20265,88,1178.222822
11315,48,1178.308563
11315,48,1178.38835
67938,365,1178.954861
32165,168,1179.22215
64914,404,1181.700527
27215,128,1181.897002
71330,229,1182.231112
27634,76,1182.349792
11144,47,1182.429578
11315,48,1182.509365
11315,48,1182.588156
27215,128,1182.799589
81610,230,1183.147632
11149,47,1183.226451
36154,117,1183.411956
20114,87,1183.55757
60425,207,1183.885687
42767,150,1184.128041
27049,127,1186.210475
20265,88,1186.34711
101164,278,1186.752033
51681,199,1187.048238
51780,443,1187.689522
153871,494,1188.455476
91448,427,1189.126682
20099,87,1189.277279
56663,204,1191.454465
127146,300,1191.899274
11149,47,1191.976064
20265,88,1192.114669
64426,152,1192.340099
20094,87,1192.473739
37158,125,1192.666196
32004,167,1192.926499
50083,165,1193.180847
27215,128,1193.384304
29615,168,1193.6486
11315,48,1193.727387
21461,75,1193.850032
43619,164,1194.10438
34259,117,1194.300827
37371,152,1196.401245
63544,190,1196.647583
31774,107,1196.782226
34944,207,1197.051505
27215,128,1197.21407
25520,85,1197.325744
57509,193,1197.572113
11149,47,1197.631953
42977,117,1197.77956
11149,47,1197.84339
11315,48,1197.905195
84385,275,1198.246283
49811,159,1198.468717
52257,205,1198.754954
42411,324,1201.049819
27054,127,1201.236321
25807,84,1201.361986
52626,166,1201.618301
11144,47,1201.69407
25084,85,1201.822756
32004,167,1202.070093
37564,125,1202.256567
-1558343,1872,1206.866276
27049,127,1207.068738
20265,88,1207.213348
92889,417,1207.837677
20099,87,1207.986286
20265,88,1208.131894
11315,48,1208.210683
21461,75,1208.334325
11149,47,1208.412117
47556,188,1208.71334
-3046146,2719,1216.488563
25955,85,1216.622208
65462,364,1217.158772
11154,47,1217.237562
20265,88,1217.387163
20265,88,1217.527758
11315,48,1217.607572
11315,48,1217.690323
42245,109,1217.86289
31999,167,1218.126159
39169,107,1218.303712
43197,113,1218.495173
72103,359,1220.91274
43854,117,1221.101238
38094,153,1221.335582
35894,247,1221.695647
11315,48,1221.775434
20265,88,1221.914036
25895,84,1222.041723
11149,47,1222.117492
11315,48,1222.194317
42991,116,1222.371814
35899,247,1222.759805
11315,48,1222.839562
42779,114,1223.020081
20099,87,1223.159735
11315,48,1223.2375
11315,48,1223.319309
20265,88,1223.458936
27215,128,1223.670344
24811,77,1223.805011
11144,47,1225.759788
11315,48,1225.838549
11315,48,1225.913349
43014,119,1226.093895
52300,325,1226.564637
11315,48,1226.643399
11315,48,1226.719225
11315,48,1226.804996
62452,193,1227.092227
25392,84,1227.225869
31215,94,1227.37547
11144,47,1227.453262
107492,267,1227.859178
37960,107,1228.030719
11144,47,1228.10851
11315,48,1228.1873
32101,125,1228.386767
20104,87,1228.528389
11315,48,1228.614161
20265,88,1228.759771
11315,48,1228.848505
11315,48,1228.930314
25823,85,1230.93097
20099,87,1231.063614
84366,186,1231.33885
11164,47,1231.411686
35115,208,1231.710884
11315,48,1231.79164
20265,88,1231.935257
16765,74,1232.056962
33006,123,1232.245455
34466,112,1232.421984
38299,118,1232.605465
62661,285,1233.041301
20265,88,1233.181953
11315,48,1233.259745
197347,540,1235.968478
32134,105,1236.129078
11149,47,1236.20784
44784,137,1236.410325
20094,87,1236.548955
25851,84,1236.676586
27049,127,1236.865111
53549,178,1237.137385
25677,85,1237.281968
-110069,842,1238.549608
11154,47,1238.631391
11315,48,1238.713171
27215,128,1238.925577
11315,48,1239.007357
20265,88,1241.02696
11315,48,1241.10578
-4939919,3463,1248.138983
58812,519,1250.832785
22523,113,1251.00632
11164,47,1251.082116
56395,246,1251.443153
42662,143,1251.654589
59917,198,1251.955783
37562,124,1252.148271
65872,151,1252.384609
70273,228,1252.729719
59888,156,1252.977055
11149,47,1253.054819
20265,88,1253.197438
25999,85,1253.332078
21247,74,1253.454777
25483,84,1253.598396
39181,203,1253.915546
52804,132,1256.00497
48164,306,1256.452767
20094,87,1256.589402
20265,88,1256.725039
-235,488,1257.448107
11315,48,1257.526868
11315,48,1257.60469
28032,484,1258.340721
27215,128,1258.544178
48748,242,1258.917181
11144,47,1260.883931
24837,85,1261.01557
20104,87,1261.150186
42794,151,1261.380599
66991,197,1261.673787
28324,149,1261.901204
74397,273,1262.307122
11144,47,1262.394887
27465,74,1262.515562
45974,145,1262.743957
11149,47,1262.824738
32165,168,1263.091027
27215,128,1263.296478
45639,141,1263.522845
55338,205,1263.84202
59864,149,1265.968338
13749,73,1266.084997
24266,76,1266.209695
24869,85,1266.343342
32004,167,1266.601646
58467,227,1266.939743
20094,87,1267.073385
11315,48,1267.15018
11315,48,1267.223982
38008,126,1267.418436
20104,87,1267.556095
11315,48,1267.643861
27215,128,1267.840335
11315,48,1267.922089
24993,78,1268.046783
61535,274,1268.465668
38687,124,1268.676074
-48276540,9464,1292.031723
20265,88,1292.172344
52267,158,1292.411705
11149,47,1292.493491
-534662,1271,1296.261417
32982,123,1296.446894
31999,167,1296.695258
11315,48,1296.777039
20265,88,1296.908659
66894,192,1297.20789
27049,127,1297.402341
11315,48,1297.485147
11315,48,1297.563908
51135,199,1297.87009
11149,47,1297.952899
11315,48,1298.033681
20265,88,1298.183285
-114813,1112,1301.68293
11149,47,1301.759696
20265,88,1301.891375
11315,48,1301.96717
20265,88,1302.100786
43893,119,1302.291305
11144,47,1302.368098
16715,74,1302.487752
11144,47,1302.566541
20265,88,1302.713148
25076,86,1302.849811
11154,47,1302.929598
32165,168,1303.18788
20265,88,1303.335485
11315,48,1303.416299
20265,88,1303.55789
11315,48,1303.636708
31921,126,1305.712162
11154,47,1305.78796
28434,108,1305.952522
11149,47,1306.029317
20265,88,1306.163955
11315,48,1306.240749
11315,48,1306.317544
25911,85,1306.453182
11149,47,1306.528951
10015,48,1306.604776
11315,48,1306.679577
11315,48,1306.755347
11315,48,1306.829149
11315,48,1306.902951
20265,88,1307.032633
28926,106,1307.192207
11149,47,1307.264984
11315,48,1307.338815
11315,48,1307.41561
49203,147,1307.649956
20094,87,1307.786619
11315,48,1307.863413
11315,48,1307.942203
11315,48,1308.021989
29633,113,1308.198518
11149,47,1308.277307
33045,124,1308.471787
32641,125,1308.67924
25440,84,1308.815868
11149,47,1310.767652
33099,125,1310.958115
11149,47,1311.03491
20265,88,1311.166558
11315,48,1311.242386
11315,48,1311.317183
25364,86,1311.446835
25910,83,1311.5735
11149,47,1311.647302
34904,110,1311.814854
11144,47,1311.890623
25807,84,1312.016318
11149,47,1312.092085
35115,208,1312.396301
-22242102,6589,1327.843992
11149,47,1327.921812
11315,48,1328.0006
20265,88,1328.152196
11315,48,1328.232951
11315,48,1328.315759
-630724,1557,1332.48661
20099,87,1332.628207
20265,88,1332.775845
11315,48,1332.854602
20265,88,1332.998245
61637,194,1333.299441
20094,87,1333.445051
42929,114,1333.626571
11149,47,1335.60827
11315,48,1335.684041
8565,48,1335.76186
66069,148,1335.986264
11149,47,1336.060037
46802,205,1336.359266
26521,72,1336.471962
11149,47,1336.547733
43946,117,1336.719302
21385,95,1336.870868
27327,77,1337.000551
24913,84,1337.134193
11154,47,1337.212955
11315,48,1337.291772
11315,48,1337.37552
16815,74,1337.492236
11144,47,1337.572025
39266,113,1337.749548
11149,47,1337.830306
24762,77,1337.951011
11144,47,1338.031791
39463,98,1338.188347
11149,47,1338.264146
20265,88,1338.40477
-27661081,7152,1356.544323
20099,87,1356.68492
11315,48,1356.766728
98764,346,1357.29033
20099,87,1357.427961
42286,119,1357.614466
11144,47,1357.695219
11315,48,1357.775006
11315,48,1357.853824
21884,85,1357.998409
11154,47,1358.075205
11315,48,1358.158011
39003,107,1358.328556
11144,47,1358.407344
27114,74,1358.530987
25817,83,1360.548623
25002,84,1360.679274
-239239,1044,1362.193227
11154,47,1362.274981
11315,48,1362.353771
11315,48,1362.43159
20265,88,1362.57518
129376,291,1363.016031
11149,47,1363.095816
21982,73,1363.224471
11149,47,1363.304259
20265,88,1363.447881
43219,166,1365.583169
20265,88,1365.723793
33143,125,1365.916279
25817,83,1366.044908
11149,47,1366.119735
64806,182,1366.387022
19070,72,1366.500688
20099,87,1366.629374
11315,48,1366.71016
60840,207,1367.029307
25911,85,1367.164915
20099,87,1367.30058
46802,205,1367.61574
37562,124,1367.810189
11154,47,1367.890004
25405,77,1368.016666
32734,113,1368.198181
32749,125,1368.41161
107026,595,1371.172235
46944,244,1371.539252
25553,85,1371.677885
41662,119,1371.865382
24271,76,1371.993039
11149,47,1372.072826
101188,226,1372.413914
20099,87,1372.558531
11315,48,1372.64527
11315,48,1372.727078
11315,48,1372.80487
19285,73,1372.923553
18429,72,1373.039216
11149,47,1373.112049
46375,107,1373.28359
20099,87,1373.425209
11315,48,1373.504002
11315,48,1373.58775
64666,271,1375.8996
72031,326,1376.375329
11149,47,1376.450129
67726,285,1376.874994
16604,73,1376.991655
76061,180,1377.274897
20099,87,1377.412557
27215,128,1377.614021
78369,238,1377.990016
16549,73,1378.110664
11144,47,1378.189454
11315,48,1378.269268
32142,125,1378.467735
