#{"t_start": 1685775315.2208188, "env_id": null}
r,l,t
10649,47,425.575209
10815,48,425.64203
-48666,73,425.749778
-31951,127,425.927425
18249,126,426.10702
-44327,139,426.306055
-131539,244,426.616227
10649,47,426.677038
10815,48,426.742889
-5595204,1029,428.053024
25514,84,428.166721
-651,87,428.283375
10815,48,428.355211
3722,113,428.518747
10644,47,428.580609
10815,48,428.65142
-901609,447,429.203543
24501,85,429.329768
-48925,72,429.436052
10649,47,429.509419
-460541,365,430.0031
10654,47,430.064934
10815,48,430.13774
10815,48,430.200644
10815,48,430.266471
10815,48,430.338248
10815,48,430.411112
10815,48,430.480957
10815,48,430.548776
-4185,48,430.615569
-76435,74,430.723818
10644,47,430.789645
10815,48,430.85823
10815,48,430.92855
-485,88,431.059763
10815,48,431.123161
10815,48,431.190548
10815,48,431.260362
-313117,265,431.606409
10649,47,431.672233
10815,48,431.741049
10815,48,431.810892
25455,85,431.930576
-1361741,470,432.500617
-8479460,1260,434.030272
-44822,174,434.265644
10644,47,434.33848
4808,113,434.502607
-656,87,434.625278
1881,79,434.743962
10644,47,434.815771
-356985,288,435.207721
24576,86,435.325378
-160354,112,435.483302
26744,80,435.599025
10644,47,435.668401
10815,48,435.73924
24412,86,435.86291
-335617,112,436.017526
10649,47,436.077366
-49773,114,436.227963
-85455,108,436.360609
-34279,105,436.497245
25136,83,436.608946
10649,47,436.678759
15917,126,436.845314
-651,87,436.968955
-58682,204,437.241235
-342327,201,437.512527
10644,47,437.576356
-18329,106,437.722964
10644,47,437.788787
-76385,74,437.899492
-656,87,438.023162
10815,48,438.092975
10815,48,438.1588
-31785,128,438.339317
10815,48,438.408133
10815,48,438.480501
-8706,161,438.71488
10649,47,438.777709
10815,48,438.849491
-50035,74,438.963752
-4032,123,439.132426
10649,47,439.193237
10815,48,439.263077
10815,48,439.330896
-74813,73,439.437612
10649,47,439.502438
10815,48,439.578207
10815,48,439.649045
-83085,168,439.891398
10815,48,439.962209
-485,88,440.083435
10815,48,440.155276
10815,48,440.222098
10815,48,440.29391
41589,121,440.463516
-115035,262,440.797086
24282,85,440.924247
10654,47,440.99007
10815,48,441.05689
10815,48,441.12571
-1170100,523,441.757021
10649,47,441.829826
10815,48,441.899243
10815,48,441.974044
10815,48,442.041862
10815,48,442.111676
10815,48,442.18152
-31785,128,442.354114
-12038,166,442.564109
-485,88,442.692766
15382,125,442.862313
26282,75,442.969028
10649,47,443.03682
10815,48,443.105664
10815,48,443.171487
10815,48,443.242297
10815,48,443.308122
-83085,168,443.522948
-485,88,443.639787
10815,48,443.714618
10815,48,443.781439
10815,48,443.846269
10815,48,443.917108
-485,88,444.040167
-1213485,488,444.627597
10815,48,444.692424
10815,48,444.760244
10815,48,444.832052
-28718899,2216,447.511118
10815,48,447.587913
10815,48,447.658724
10815,48,447.728537
10815,48,447.794361
10815,48,447.867167
10815,48,447.933988
-485,88,448.061624
-26920,76,448.167686
-17856,47,448.234505
10815,48,448.308282
10815,48,448.380089
10815,48,448.466858
10815,48,448.5392
-90445,114,448.688337
-299189,135,448.872845
-31956,127,449.045383
10815,48,449.118188
10815,48,449.188997
-137465,155,449.387469
10649,47,449.459277
10815,48,449.532114
-939854,480,450.133263
10649,47,450.20607
-485,88,450.324753
-485,88,450.451422
10815,48,450.519232
-10235,165,450.731666
-485,88,450.855484
10815,48,450.92829
-312665,322,451.33332
10649,47,451.400141
-2479524,633,452.181223
-321571,321,452.572479
-23068,73,452.672212
10649,47,452.74801
10815,48,452.818793
24752,85,452.930521
-26582,158,453.131548
-15851,47,453.197372
10815,48,453.272202
-485,88,453.38992
-319885,274,453.73117
10644,47,453.804975
10815,48,453.872016
10815,48,453.942311
-2569985,688,454.791548
10815,48,454.86535
10815,48,454.936211
10815,48,455.008993
-284326,151,455.194522
-9791,162,455.405503
-69968,190,455.646469
10649,47,455.718305
10815,48,455.786126
10815,48,455.853916
-29420,98,455.994538
10644,47,456.056401
10815,48,456.128217
-31785,128,456.307729
25323,85,456.434363
-392973,168,456.657264
10649,47,456.720093
-1626817,599,457.463463
-199926,152,457.663928
10649,47,457.729752
10815,48,457.800563
-4257,125,457.976094
-464801,153,458.175561
-10594,163,458.385506
-477007,250,458.752091
10649,47,458.815948
10815,48,458.8848
10815,48,458.953611
-23462,113,459.115179
10649,47,459.184993
-15685,48,459.265749
10815,48,459.334593
1791,77,459.4443
10649,47,459.508129
10815,48,459.579942
-485,88,459.697595
10815,48,459.768433
-927744,461,460.33945
-31936,127,460.505538
10815,48,460.579349
10815,48,460.649152
10815,48,460.721959
-280660,220,461.002182
10659,47,461.064043
-1873720,509,461.705437
10649,47,461.776248
-31785,128,461.942365
10815,48,462.014178
10815,48,462.082989
2016,74,462.190701
10649,47,462.255527
10815,48,462.327336
10815,48,462.397149
10815,48,462.465965
46033,120,462.622546
-406013,185,462.866433
-17,119,463.019027
-656,87,463.141703
25439,84,463.259417
-12047,166,463.478355
10815,48,463.550163
10815,48,463.623005
20275,118,463.778581
25141,83,463.902223
10649,47,463.967049
10815,48,464.039855
10407,199,464.292211
10649,47,464.364019
10815,48,464.432342
10815,48,464.502158
-48715,73,464.606943
10649,47,464.678748
10815,48,464.747563
10815,48,464.823364
10815,48,464.890663
10815,48,464.958511
10815,48,465.02883
-485,88,465.153067
-5216,125,465.324152
-73174176,3497,469.795629
10649,47,469.865977
-485,88,469.991241
-28178,79,470.10494
-4356,47,470.17874
25300,86,470.300415
10649,47,470.372224
-48320,116,470.525812
7655,120,470.68738
10829,48,470.768167
10815,48,470.842502
-107897,182,471.080927
-31956,127,471.243524
10815,48,471.31733
-83085,168,471.536438
-55803,150,471.731916
10649,47,471.799736
-353206,326,472.199665
10654,47,472.267487
10815,48,472.338267
10815,48,472.40808
10815,48,472.481393
10815,48,472.553202
10815,48,472.62501
10815,48,472.693857
10815,48,472.761677
-485,88,472.880994
-1274178448,14365,491.361318
10649,47,491.430158
10815,48,491.504935
10815,48,491.579734
10815,48,491.64855
-245685,248,491.981724
10815,48,492.050568
-1828473,539,492.785581
10659,47,492.85642
10815,48,492.929222
10815,48,492.998043
-485,88,493.122272
10815,48,493.201623
10815,48,493.27078
-485,88,493.394449
-160272,113,493.557087
10649,47,493.624902
-147395,262,493.977232
18859,125,494.141764
-23264,73,494.245486
-192818,228,494.550671
10649,47,494.623477
-89636,139,494.819461
10649,47,494.892269
10815,48,494.964077
10815,48,495.032896
10815,48,495.112684
10815,48,495.183497
10815,48,495.253311
10815,48,495.32762
25063,85,495.4498
-26455,74,495.558947
-651,87,495.686149
10815,48,495.753935
10815,48,495.823746
45509,114,495.981353
-70627,197,496.241658
10649,47,496.311475
-2782043,748,497.303569
10815,48,497.376374
10815,48,497.44616
10815,48,497.51697
10815,48,497.586783
-1363581,434,498.120358
10649,47,498.190213
-58366965,3124,502.338923
-182797,156,502.565318
10664,47,502.640125
-61873,130,502.81961
-1002351,447,503.434166
10815,48,503.507938
10815,48,503.58125
10815,48,503.658632
10815,48,503.727448
-22445,154,503.926916
10664,47,503.99274
10815,48,504.06255
10815,48,504.126354
45575,119,504.289945
-7355523,961,505.49904
10649,47,505.574841
-4467895,935,506.88379
-83256,167,507.104202
10815,48,507.174985
-8345291,1241,508.835658
10649,47,508.905471
10815,48,508.9803
-5523,157,509.194726
-651,87,509.315376
10815,48,509.380205
-4185,48,509.451015
10815,48,509.518836
10815,48,509.591671
10815,48,509.659461
10815,48,509.731297
10815,48,509.801113
10815,48,509.872431
-33705,166,510.088415
10815,48,510.161224
10815,48,510.234029
-1656655,603,511.015997
-221823,277,511.387378
26209,78,511.496088
10649,47,511.564904
10815,48,511.638706
10815,48,511.70653
10815,48,511.773319
10815,48,511.846124
10815,48,511.927933
10815,48,511.99672
-15685,48,512.073544
10815,48,512.146349
26811,77,512.252054
26640,76,512.364259
-15656,87,512.489898
-326253,276,512.846054
10649,47,512.91786
10815,48,512.987673
10815,48,513.056698
10815,48,513.126038
10815,48,513.198816
-485,88,513.372457
10815,48,513.465244
10815,48,513.540051
10815,48,513.601642
-356985,288,513.950231
-44754,245,514.243473
10649,47,514.307302
-7511595,1231,516.141814
-5382,124,516.324325
-646,87,516.455483
10815,48,516.529285
-449595,313,516.988573
10649,47,517.053907
10815,48,517.132208
10815,48,517.220483
-1074102,445,517.888696
-245851,247,518.265202
10815,48,518.344993
25351,84,518.48063
-42120,109,518.672122
10644,47,518.749424
-485,88,518.893042
-485,88,519.045634
10815,48,519.120434
-584965,234,519.476481
-10285,198,519.766219
10649,47,519.84601
8804,99,520.007578
10644,47,520.079392
-66594710,3338,524.264372
-229885,208,524.555166
10815,48,524.628997
-48362,117,524.795291
10664,47,524.873115
-33581,165,525.110578
-2570151,687,525.991256
10815,48,526.067083
-2489089,677,526.918404
10649,47,526.997191
10815,48,527.074983
-31785,128,527.255504
10815,48,527.330301
10815,48,527.405606
10815,48,527.480442
10815,48,527.55225
-270101,264,527.888865
-245856,247,528.209136
10815,48,528.280945
10815,48,528.350758
10815,48,528.420571
-91813,73,528.525297
-184741,113,528.680876
10664,47,528.749698
-31785,128,528.953148
-305319,317,529.354485
-203303,274,529.707875
-1002351,447,530.265216
-485,88,530.395428
-485,88,530.52508
-11725,165,530.743497
10649,47,530.816303
-485,88,530.939972
10815,48,531.01577
-2840333,764,532.005338
10649,47,532.071139
10815,48,532.137989
-31785,128,532.34042
10815,48,532.410233
-76385,74,532.522932
10644,47,532.596735
25367,85,532.732373
10649,47,532.80518
10815,48,532.874994
10815,48,532.948822
10815,48,533.017615
10815,48,533.089423
-4872427,962,534.31476
10649,47,534.387565
10815,48,534.456381
10815,48,534.524706
10815,48,534.596537
-31497,165,534.813967
-10129,86,534.934117
-1532980,621,535.709074
-656,87,535.840722
10815,48,535.910546
10815,48,535.983367
-245685,248,536.301552
10815,48,536.374862
25343,86,536.492112
10649,47,536.568286
-6197045,1085,537.907022
10649,47,537.97581
10815,48,538.049615
10815,48,538.123011
-179275,189,538.366361
10664,47,538.44213
-168506,108,538.589736
10644,47,538.658551
24710,85,538.781252
10654,47,538.855052
10815,48,538.924869
-485,88,539.052499
10815,48,539.122312
-23117,73,539.225065
10649,47,539.294881
1734,79,539.399634
-151052,244,539.718922
10649,47,539.792264
24460,85,539.90752
10654,47,539.978359
10815,48,540.047147
10815,48,540.126935
-485,88,540.251629
10815,48,540.325432
-485,88,540.454059
24794,85,540.573768
10654,47,540.641587
10815,48,540.712398
25063,85,540.82909
-76751,73,540.93481
10644,47,541.002601
10815,48,541.075113
-245685,248,541.384776
-83085,168,541.595213
10815,48,541.666024
10815,48,541.734812
10815,48,541.801662
10815,48,541.874467
-261001,178,542.102369
10649,47,542.173737
10815,48,542.24053
10815,48,542.313548
-485,88,542.458226
1975,78,542.565936
10649,47,542.639738
10815,48,542.708591
10815,48,542.779903
10815,48,542.851711
10815,48,542.925514
10815,48,542.993307
10815,48,543.064144
10815,48,543.134954
26713,77,543.248623
-36798,185,543.486986
-83251,167,543.73335
10815,48,543.801149
-3899704,880,544.923454
-739534,313,545.329367
-194671,112,545.487883
-24251,73,545.604599
-357156,287,545.981407
10815,48,546.049254
10815,48,546.121062
-330497,325,546.57485
10649,47,546.643637
-530617,432,547.242106
10649,47,547.314477
10815,48,547.390276
10815,48,547.459062
-1444785,528,548.119298
10815,48,548.193129
10815,48,548.258953
10815,48,548.328797
10815,48,548.400612
-68156,113,548.556226
10649,47,548.626982
10815,48,548.69936
10815,48,548.767174
-1308612,462,549.351119
10649,47,549.41794
-2749815,737,550.3316
-77826,74,550.434325
10644,47,550.507132
-148670497,4965,556.823707
-3851,47,556.901501
-485,88,557.042153
-485,88,557.172092
-55164018,3039,561.027679
-6378,156,561.254145
